FileName,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght,Redable
dd68764c592dfc9992e1be333b2ce4bbd00eecb5.yml,35,0.1111111111111111,0.2,0.3333333333333333,0.0285714285714285,0.8148148148148148,10.0,0.0857142857142857,0.0,1.8571428571428568,0.2647058823529412,10.82857142857143,0.1481481481481481,0.0,14.461538461538462,2.1142857142857143,10,1,4,46,4,29,3,29,1
710ed55dcde95cad66a8f9bd2a7ecd223f14d653.yml,53,0.2272727272727272,0.1320754716981132,0.2272727272727272,0.0377358490566037,1.25,10.0,0.0377358490566037,0.0217391304347826,3.717391304347826,0.1764705882352941,14.58490566037736,0.1363636363636363,0.1363636363636363,19.35483870967742,4.547169811320755,10,1,9,46,4,60,4,46,0
c882d225f87194a8d457ad61ee23ff4befdb86c7.yml,49,0.0,0.0612244897959183,0.4347826086956521,0.0,0.9782608695652174,0.0,0.0,0.0,3.130434782608696,0.4081632653061224,11.244897959183673,0.7391304347826086,0.0,105.0,4.163265306122449,0,0,4,91,4,47,0,105,1
51dc3abd575d7ea7ed5ab33188d735520d558f94.yml,52,0.3260869565217391,0.0,0.3478260869565217,0.1153846153846153,0.9347826086956522,0.0,0.0,0.3043478260869565,2.4782608695652173,0.3478260869565217,27.98076923076923,0.9782608695652174,0.6086956521739131,43.06666666666667,7.086956521739131,0,0,6,107,5,90,0,121,0
cf99bf9d021a3846b5c5156fd02a616a9b9185d3.yml,202,0.6829268292682927,0.0445544554455445,0.7560975609756098,0.193069306930693,0.8902439024390244,5.482352941176471,0.400990099009901,0.0212765957446808,2.4680851063829787,0.6127167630057804,27.004950495049503,0.5853658536585366,0.4939024390243902,39.93023255813954,5.218274111675127,26,2,17,151,8,293,27,126,1
ccb3248a07426e95e76ee424cbd6052e0b0a5e1c.yml,204,0.7065868263473054,0.0441176470588235,0.7784431137724551,0.1862745098039215,0.8922155688622755,5.425287356321839,0.4068627450980392,0.0210526315789473,2.473684210526316,0.6136363636363636,27.235294117647054,0.6467065868263473,0.5089820359281437,39.93023255813954,5.28643216080402,26,2,17,151,8,299,29,126,0
8f6b2bba3e0d82b27b26b7da1022e49fe9e09482.yml,96,0.180722891566265,0.0729166666666666,1.0240963855421688,0.0729166666666666,1.9397590361445785,7.0,0.03125,0.0481927710843373,3.2048192771084336,0.8222222222222222,39.82291666666666,1.7469879518072289,0.180722891566265,43.5,6.155555555555556,10,1,8,694,96,247,1,81,1
9c807630ea5e10144892a5bfc5379b36c2a63e8d.yml,88,0.1558441558441558,0.0568181818181818,1.025974025974026,0.0795454545454545,2.064935064935065,5.5,0.0227272727272727,0.0389610389610389,3.2467532467532467,0.8292682926829268,41.55681818181818,1.8831168831168832,0.1948051948051948,43.5,6.329268292682927,6,1,8,694,96,225,1,81,0
a2bd5e1bc93bd3c77c0069cf1c4c18de0405843f.yml,683,0.3924302788844621,0.1800878477306003,0.9103585657370518,0.0937042459736456,1.1752988047808766,14.833333333333334,0.1844802342606149,0.0602189781021897,6.001824817518248,0.5376,38.004392386530014,0.9163346613545816,0.9183266932270916,64.84444444444445,8.901639344262295,23,4,12,312,21,1788,24,333,1
4243c2134d912363d430a66cfc18d464022cb93b.yml,678,0.3911290322580645,0.1828908554572271,0.9153225806451613,0.0943952802359882,1.1774193548387095,14.833333333333334,0.1858407079646017,0.0608856088560885,6.0055350553505535,0.5370967741935484,37.76253687315634,0.9233870967741936,0.9254032258064516,64.88505747126437,8.87987987987988,23,4,12,312,21,1761,24,333,0
71795877c697928882d72452a5516938fb0d59bf.yml,573,0.3692307692307692,0.1326352530541012,0.9032967032967032,0.0802792321116928,1.1692307692307693,14.851851851851851,0.1640488656195462,0.0614754098360655,6.394683026584867,0.551789077212806,37.83769633507853,0.6989010989010989,0.8043956043956044,65.92307692307692,9.672566371681416,23,4,14,312,21,1526,20,333,1
bbc088fde9dadc4d7949a7a538a9c40aced142c2.yml,586,0.3706896551724138,0.136518771331058,0.915948275862069,0.0784982935153583,1.1702586206896552,14.851851851851851,0.1604095563139931,0.062374245472837,6.367469879518072,0.5551470588235294,38.358361774744026,0.7219827586206896,0.8663793103448276,65.92307692307692,9.709342560553631,23,4,14,312,21,1604,20,333,0
6e5578cc5a6dde1fbb921a617de20bbc2a2f3ac2.yml,128,0.3333333333333333,0.0859375,0.4188034188034188,0.0,2.418803418803418,11.80952380952381,0.171875,0.0341880341880341,2.282051282051282,0.359375,41.234375,0.9316239316239316,0.3418803418803419,73.87301587301587,5.890625,17,2,4,210,8,325,7,220,1
77a285163689835d6a6680e345af1a4ada2d12c8.yml,127,0.3362068965517241,0.0866141732283464,0.4224137931034483,0.0,2.3879310344827585,11.80952380952381,0.1732283464566929,0.0344827586206896,2.284482758620689,0.3622047244094488,41.18897637795276,0.8879310344827587,0.3448275862068966,74.16129032258064,5.834645669291339,17,2,4,210,8,324,7,220,0
36d6ef406b98c63f2f47d1deb790fc8f32615e0f.yml,128,0.3333333333333333,0.0859375,0.4188034188034188,0.0,2.418803418803418,11.80952380952381,0.171875,0.0341880341880341,2.282051282051282,0.359375,41.234375,0.9316239316239316,0.3418803418803419,73.87301587301587,5.890625,17,2,4,210,8,325,7,220,1
77a285163689835d6a6680e345af1a4ada2d12c8.yml,127,0.3362068965517241,0.0866141732283464,0.4224137931034483,0.0,2.3879310344827585,11.80952380952381,0.1732283464566929,0.0344827586206896,2.284482758620689,0.3622047244094488,41.18897637795276,0.8879310344827587,0.3448275862068966,74.16129032258064,5.834645669291339,17,2,4,210,8,324,7,220,0
10efab54d7ac40361e999469bf410cb056905a65.yml,73,0.3972602739726027,0.0,0.2328767123287671,0.0,1.3835616438356164,12.833333333333334,0.1780821917808219,0.0547945205479452,3.6986301369863015,0.2054794520547945,21.26027397260274,0.2191780821917808,0.2191780821917808,28.33333333333333,5.041095890410959,14,2,8,184,2,116,10,191,1
97b2bbd5640590ca5ed7df63c7cdbbab90c192a7.yml,74,0.4054054054054054,0.0,0.2297297297297297,0.0,1.7432432432432432,12.923076923076923,0.1891891891891892,0.054054054054054,3.702702702702703,0.2027027027027027,22.986486486486488,0.2162162162162162,0.2162162162162162,28.33333333333333,5.202702702702703,14,2,8,184,2,129,11,191,0
6a49be40bd4c86932642d84c9523ba93370955ca.yml,348,0.5106382978723404,0.0977011494252873,0.3829787234042553,0.2413793103448276,2.617021276595745,4.421052631578948,0.0545977011494252,0.0414012738853503,4.60828025477707,0.3345724907063197,36.73850574712644,1.5957446808510638,0.1957446808510638,64.53333333333333,7.994252873563219,12,1,10,675,41,615,24,707,1
9887e78b5e4c05794684c625fd0290d419086ca7.yml,347,0.5085470085470085,0.0979827089337175,0.3803418803418803,0.2420749279538905,2.623931623931624,4.421052631578948,0.0547550432276657,0.0415335463258785,4.619808306709265,0.332089552238806,36.71469740634006,1.594017094017094,0.1965811965811965,64.69747899159664,8.00864553314121,12,1,10,675,41,614,24,707,0
42ef7df6a886596834c626b3cf0a4f9a6459f9f3.yml,47,1.6578947368421053,0.0851063829787234,0.4210526315789473,0.1063829787234042,0.6578947368421053,7.290322580645161,1.319148936170213,0.0,1.5348837209302326,0.3809523809523809,31.829787234042552,1.7105263157894737,0.0526315789473684,39.0,3.6808510638297873,14,3,6,182,31,63,22,39,1
f89d791ca4bfdc6139e9b25f373054b0d208c828.yml,51,1.7857142857142858,0.0784313725490196,0.3809523809523809,0.0980392156862745,0.6904761904761905,7.297297297297297,1.4509803921568627,0.0,1.574468085106383,0.3478260869565217,32.509803921568626,1.738095238095238,0.0476190476190476,39.0,3.784313725490196,14,3,6,182,31,75,26,39,0
9017e68dcdb6ae1e56fb5d000c92f65c7ddc9bd8.yml,73,1.1904761904761905,0.0684931506849315,1.0,0.0684931506849315,0.4603174603174603,7.297297297297297,1.0136986301369864,0.0,6.382352941176471,0.9264705882352942,27.02739726027397,1.7936507936507935,0.0317460317460317,39.0,8.205479452054794,14,3,10,182,31,87,26,39,1
fc519765065a7fca8cb01c063271b8c17d3b767b.yml,51,1.7857142857142858,0.0784313725490196,0.3809523809523809,0.0980392156862745,0.6904761904761905,7.297297297297297,1.4509803921568627,0.0,1.574468085106383,0.3478260869565217,32.509803921568626,1.738095238095238,0.0476190476190476,39.0,3.784313725490196,14,3,6,182,31,75,26,39,0
e42fe383b8fbd7cd583023cc902d0912de6eec1f.yml,193,0.1861702127659574,0.0259067357512953,0.351063829787234,0.0207253886010362,1.0638297872340423,1.0,0.0259067357512953,0.0106382978723404,6.6063829787234045,0.2797927461139896,17.647668393782382,0.3191489361702128,0.0744680851063829,20.45522388059701,7.523316062176166,1,1,12,155,15,268,5,162,1
f29aa22aef72d1528c82bc8f31f33d5e82c45e24.yml,179,0.1839080459770115,0.0279329608938547,0.3793103448275862,0.0223463687150838,1.137931034482759,1.0,0.0279329608938547,0.0114942528735632,6.471264367816092,0.3016759776536313,18.35754189944134,0.3218390804597701,0.057471264367816,21.70833333333333,7.363128491620111,1,1,12,155,15,265,5,162,0
cf5fe302198d242730874d9d194a43a022858ec5.yml,148,0.1739130434782608,0.0675675675675675,0.5072463768115942,0.0,1.6884057971014492,12.363636363636363,0.0743243243243243,0.0144927536231884,7.260869565217392,0.4391891891891892,23.31756756756757,1.384057971014493,0.1304347826086956,40.85294117647059,8.114864864864865,17,1,12,691,109,233,5,132,1
03f357f9eb656ceb76b9e4f5ba3e27f89381fad6.yml,162,0.2317880794701986,0.0679012345679012,0.4635761589403973,0.0,1.7682119205298013,12.25,0.074074074074074,0.0132450331125827,7.006622516556291,0.4012345679012346,25.90740740740741,1.5298013245033113,0.1324503311258278,43.97916666666666,7.950617283950617,17,1,12,691,109,267,6,174,0
356c8b1ceba1f433358df9abbc969771b43a7d4f.yml,382,0.1532846715328467,0.0549738219895288,0.3868613138686131,0.2277486910994764,1.3284671532846717,4.0,0.0366492146596858,0.0113636363636363,5.301136363636363,0.3559322033898305,12.188481675392673,0.5182481751824818,0.1386861313868613,24.0,6.42627345844504,4,1,10,77,9,364,15,80,1
f3b3b984cb93de5a4332be1ab66e03b65400077d.yml,380,0.151624548736462,0.0552631578947368,0.3826714801444043,0.2157894736842105,1.339350180505415,4.0,0.0368421052631578,0.0114285714285714,5.417142857142857,0.3523489932885906,12.23157894736842,0.5270758122743683,0.1371841155234657,24.0,6.522911051212938,4,1,10,77,9,371,15,80,0
1565309146916323a9d7f36acdd07829d07e2f1f.yml,58,0.16,0.1379310344827586,0.96,0.0862068965517241,0.2,7.333333333333333,0.1034482758620689,0.0,3.16,0.8275862068965517,19.310344827586206,0.88,0.0,0.0,3.775862068965517,9,2,8,181,23,85,5,0,1
b05ed0376a88a0f553ddc2fcfcf7c20881a5577d.yml,40,0.2,0.0,1.0,0.0,0.2,7.333333333333333,0.15,0.0,2.45,1.0,20.225,0.95,0.0,0.0,3.45,9,2,4,181,23,66,5,0,0
57f15a9e984674777e7848fa09d101511428380f.yml,114,0.1914893617021276,0.087719298245614,0.7872340425531915,0.1052631578947368,1.1063829787234043,0.0,0.0,0.0412371134020618,4.350515463917525,0.7115384615384616,26.79824561403509,1.1170212765957446,0.723404255319149,26.8,5.859813084112149,0,0,10,179,23,201,0,55,1
72ed98e4042a09bcb4f7374a1f0ce33de2d68672.yml,118,0.1836734693877551,0.0847457627118644,0.7448979591836735,0.1186440677966101,1.0408163265306123,0.0,0.0,0.0396039603960396,4.455445544554456,0.6759259259259259,26.57627118644068,1.0510204081632653,0.6938775510204082,23.866666666666667,5.990990990990991,0,0,10,179,23,205,0,70,0
7b6e8672889cf3eb06138ec0a3fe53049310d918.yml,196,0.2906976744186046,0.0612244897959183,0.377906976744186,0.0816326530612244,1.313953488372093,10.157894736842104,0.1887755102040816,0.0057142857142857,5.965714285714285,0.3315217391304347,21.168367346938776,0.3604651162790697,0.1860465116279069,25.0,6.882352941176471,17,3,12,149,5,232,12,100,1
1d5220ae23f96a2d4b20e627dc5338525bfede84.yml,193,0.3136094674556213,0.0569948186528497,0.3727810650887574,0.0880829015544041,1.349112426035503,13.0,0.1917098445595854,0.005813953488372,6.046511627906977,0.3277777777777778,21.585492227979277,0.3668639053254438,0.1775147928994082,28.68421052631579,7.1256830601092895,17,3,12,149,4,231,12,101,0
cc2b7f3656a2aa814c9510a968e40c0735bcbb59.yml,43,0.1290322580645161,0.1860465116279069,0.6774193548387096,0.1627906976744186,1.1290322580645162,0.0,0.0,0.0588235294117647,2.235294117647059,0.5128205128205128,23.906976744186046,0.7741935483870968,0.5161290322580645,44.6,3.738095238095238,0,0,6,100,15,51,0,65,1
e2e62c680721357858ae8a37b120bc60e8a3f384.yml,43,0.1290322580645161,0.1860465116279069,0.6774193548387096,0.1627906976744186,1.096774193548387,0.0,0.0,0.0588235294117647,2.235294117647059,0.5128205128205128,24.11627906976744,0.7741935483870968,0.5161290322580645,44.2,3.738095238095238,0,0,6,100,15,51,0,65,0
7cb6a6d2b43ed3d2860753e447944e92711b6d7a.yml,64,0.4166666666666667,0.15625,0.6666666666666666,0.28125,0.6666666666666666,13.785714285714286,0.234375,0.0204081632653061,2.571428571428572,0.5,28.1875,1.1666666666666667,0.1111111111111111,43.5,4.457627118644068,32,2,8,182,39,53,6,60,1
dab76b78dccdf4d13e3cbef663057a78ddd19b4a.yml,81,0.3333333333333333,0.1111111111111111,0.4791666666666667,0.2962962962962963,1.4791666666666667,13.733333333333333,0.1975308641975308,0.1044776119402985,3.194029850746269,0.3157894736842105,34.901234567901234,0.9166666666666666,0.6875,62.0,6.4868421052631575,32,2,10,182,39,105,7,142,0
a95f2454b16048a5bd2b98548cfbfa290768ee8f.yml,114,0.1214953271028037,0.043859649122807,0.5981308411214953,0.0175438596491228,1.1214953271028036,9.0,0.0350877192982456,0.0275229357798165,6.431192660550459,0.5535714285714286,24.140350877192983,1.0934579439252337,0.1495327102803738,33.627906976744185,8.157894736842104,9,1,12,182,27,203,2,128,1
6c6d5006d5def1a98c00d3a7d7c65516027fa899.yml,113,0.1226415094339622,0.0442477876106194,0.5943396226415094,0.0176991150442477,1.1320754716981132,9.0,0.0353982300884955,0.0277777777777777,6.398148148148148,0.5495495495495496,24.20353982300885,1.1037735849056605,0.1509433962264151,33.627906976744185,8.132743362831858,9,1,12,182,27,201,2,128,0
10818ffb90891fe1a10f2a6959b4649f68d5327d.yml,85,0.5061728395061729,0.0352941176470588,0.4938271604938271,0.0117647058823529,1.0864197530864197,8.909090909090908,0.1764705882352941,0.048780487804878,5.195121951219512,0.4642857142857143,34.34117647058824,0.4814814814814814,0.2962962962962963,55.16279069767442,8.741176470588234,16,4,8,200,19,203,4,236,1
a059d4ac846f371469f40c0768c050978af9175e.yml,103,0.5454545454545454,0.0194174757281553,0.4747474747474747,0.0194174757281553,1.121212121212121,8.947368421052632,0.2524271844660194,0.0404040404040404,5.96969696969697,0.4653465346534653,34.49514563106796,0.3535353535353535,0.303030303030303,52.81481481481482,9.693069306930694,16,4,8,200,4,242,7,236,0
33b820a5afafb5843752184690373831d64cc9db.yml,20,0.5263157894736842,0.0,0.5789473684210527,0.05,0.8421052631578947,6.8,0.35,0.0,1.15,0.5789473684210527,37.45,3.473684210526316,0.0,45.8,2.2,8,2,4,186,33,28,3,63,1
03154d239c2954d1617fcc4f03560b01c35887b7.yml,22,0.8571428571428571,0.0,0.5238095238095238,0.0454545454545454,0.8571428571428571,8.0,0.6818181818181818,0.0,1.2272727272727273,0.5238095238095238,40.36363636363637,3.142857142857143,0.0,45.8,2.5454545454545454,11,3,4,186,33,32,5,63,0
1aad7e927db0160bbe407e30be68443abef56c48.yml,20,0.5263157894736842,0.0,0.5789473684210527,0.05,0.8421052631578947,6.8,0.35,0.0,1.15,0.5789473684210527,37.45,3.473684210526316,0.0,45.8,2.2,8,2,4,186,33,28,3,63,1
8ab1c84f7a7ea1fd04c016803072232b551b0c1d.yml,22,0.8571428571428571,0.0,0.5238095238095238,0.0454545454545454,0.8571428571428571,8.0,0.6818181818181818,0.0,1.2272727272727273,0.5238095238095238,40.36363636363637,3.142857142857143,0.0,45.8,2.5454545454545454,11,3,4,186,33,32,5,63,0
855abbd99ee39b5b308226c2261fb2c7b1a40c14.yml,8,0.0,0.25,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5,9.25,0.0,0.0,21.0,1.0,0,0,2,22,0,8,0,21,0
af1d2a8f8d3808aa58e65aba73037e9ca403b8dc.yml,51,0.3260869565217391,0.0196078431372549,0.4565217391304347,0.0784313725490196,3.239130434782609,2.0,0.2352941176470588,0.0,1.68,0.3191489361702128,48.15686274509804,1.7826086956521738,0.3478260869565217,63.71428571428572,5.098039215686274,2,6,4,143,13,163,17,156,1
1bb484b6c163cae76a877f5fd9ec5dc69a6b3ef8.yml,50,0.3333333333333333,0.02,0.4666666666666667,0.08,3.2,2.0,0.24,0.0,1.673469387755102,0.3260869565217391,47.9,1.8222222222222224,0.3555555555555555,63.70588235294117,5.06,2,6,4,143,13,158,16,156,0
be7e36fa9644708812c0c0b7b622a88142e14e61.yml,57,0.2941176470588235,0.0175438596491228,0.4509803921568627,0.087719298245614,3.176470588235294,2.0,0.2105263157894736,0.0,1.6785714285714286,0.3269230769230769,49.96491228070175,1.607843137254902,0.3529411764705882,65.0,5.157894736842105,2,6,4,143,13,185,19,156,1
2c24c15b8847f7a8e2cc3b4cdcad03b09e549b29.yml,54,0.3125,0.0185185185185185,0.4375,0.0925925925925925,3.2291666666666665,2.0,0.2222222222222222,0.0,1.660377358490566,0.3061224489795918,47.833333333333336,1.7083333333333333,0.375,62.91891891891892,5.092592592592593,2,6,4,143,13,167,18,156,0
fe2885e430320343c45928e362080a61d4db8b13.yml,263,0.3939393939393939,0.026615969581749,0.2525252525252525,0.2243346007604562,2.656565656565657,9.166666666666666,0.0304182509505703,0.0,5.47979797979798,0.2292682926829268,36.40304182509506,1.3737373737373737,0.404040404040404,48.0709219858156,8.819512195121952,17,4,9,345,30,526,17,369,1
cdb0e8322cf42ecf13fa73931a1fee151dc4cbb2.yml,263,0.3939393939393939,0.026615969581749,0.2525252525252525,0.2243346007604562,2.656565656565657,9.166666666666666,0.0304182509505703,0.0,5.47979797979798,0.2292682926829268,36.42965779467681,1.3737373737373737,0.404040404040404,48.12765957446808,8.824390243902439,17,4,9,345,30,526,17,369,0
e3519d9093b75edf1e129b6b12b1ad00030e8ee6.yml,81,0.2837837837837837,0.074074074074074,0.4459459459459459,0.0123456790123456,1.1216216216216215,8.789473684210526,0.3086419753086419,0.0,5.786666666666667,0.375,16.02469135802469,0.2567567567567567,0.081081081081081,31.11111111111111,6.481481481481482,16,3,12,73,3,83,6,62,1
86348cc3b0426b0ecb844f2ce4361167f1f20415.yml,80,0.2876712328767123,0.075,0.4520547945205479,0.0125,1.1232876712328768,8.789473684210526,0.3125,0.0,5.8108108108108105,0.379746835443038,16.0125,0.2602739726027397,0.0821917808219178,31.11111111111111,6.5,16,3,12,73,3,82,6,62,0
bbb31fcab238f15eec0d95cbb2d270b67362a2ba.yml,46,0.8636363636363636,0.0,0.3863636363636363,0.0434782608695652,1.7272727272727273,8.363636363636363,0.2391304347826087,0.108695652173913,2.608695652173913,0.3636363636363636,37.32608695652174,1.2954545454545454,0.4545454545454545,91.64285714285714,5.956521739130435,12,1,6,253,16,76,5,271,1
5467620bf77ea24346829c65ff2e1c61d74b19da.yml,38,0.8421052631578947,0.0,0.3947368421052631,0.0,2.1052631578947367,3.857142857142857,0.1842105263157894,0.1052631578947368,2.526315789473684,0.3947368421052631,41.10526315789474,1.3421052631578947,0.4210526315789473,82.29411764705883,6.421052631578948,7,2,6,183,7,80,3,203,0
73fbbdb5774d2432f5c0c9d32a15691ac98d3e18.yml,52,0.1764705882352941,0.0,0.3725490196078431,0.0192307692307692,1.588235294117647,10.0,0.0384615384615384,0.0,3.2549019607843137,0.3725490196078431,24.21153846153846,0.5882352941176471,0.0784313725490196,30.91176470588235,5.568627450980392,10,1,4,94,6,81,3,96,1
52b006e8755eecd8a78311c5a24ef4768fea8bb7.yml,46,0.2,0.0,0.3555555555555555,0.0217391304347826,1.6888888888888889,10.0,0.0434782608695652,0.0,3.333333333333333,0.3555555555555555,25.0,0.6666666666666666,0.0888888888888888,31.12903225806452,5.644444444444445,10,1,4,94,6,76,3,96,0
02426d537173ba9c26712f9f70fae5dba071ff41.yml,66,0.2424242424242424,0.0,0.7575757575757576,0.0,0.4696969696969697,4.0,0.2272727272727272,0.0303030303030303,3.8484848484848486,0.7575757575757576,25.166666666666668,2.333333333333333,0.1818181818181818,31.25,5.106060606060606,4,2,8,180,35,75,8,82,1
59d743dacc93b8cc0d6cd9f5bd6cec76dd14cfc9.yml,38,0.3157894736842105,0.0,0.6052631578947368,0.0,0.4736842105263157,4.0,0.1842105263157894,0.0526315789473684,2.1578947368421053,0.6052631578947368,18.526315789473685,1.0526315789473684,0.2631578947368421,31.25,3.5789473684210527,4,1,8,179,27,44,8,82,0
2d5d650bac3e78300abad8317e0d6afa238f08ef.yml,70,0.35,0.1142857142857142,0.1333333333333333,0.0285714285714285,3.4,0.0,0.0,0.0,1.8,0.1176470588235294,44.785714285714285,1.0833333333333333,0.0,62.44230769230769,6.176470588235294,0,0,2,128,11,276,0,138,1
563789af6d8bcc96d92eff8dd8df2a3110280a51.yml,68,0.3448275862068966,0.1176470588235294,0.1379310344827586,0.0294117647058823,3.3793103448275863,0.0,0.0,0.0,1.793103448275862,0.1212121212121212,44.22058823529412,1.103448275862069,0.0,62.2,6.106060606060606,0,0,2,128,11,265,0,138,0
b02da107a677aa6e3b1325cd5814fd3a05e37772.yml,95,0.5116279069767442,0.0631578947368421,0.9651162790697676,0.031578947368421,0.2209302325581395,6.902439024390244,0.431578947368421,0.0116279069767441,5.0,0.9021739130434784,16.557894736842105,0.2558139534883721,0.0465116279069767,44.333333333333336,6.108695652173913,8,3,6,84,2,108,15,94,1
bf7131e61251c37f25d566ca6b0e7f1e39e85d45.yml,92,0.4880952380952381,0.0543478260869565,0.9761904761904762,0.0326086956521739,0.2023809523809523,6.902439024390244,0.4456521739130434,0.0,5.095238095238095,0.9213483146067416,15.945652173913045,0.238095238095238,0.0,19.5,6.157303370786517,8,3,6,45,2,101,15,20,0
7bd85b30b21eed8e46528032fc9d0fc2e5ee9cad.yml,136,0.352,0.0367647058823529,0.312,0.0808823529411764,0.88,9.333333333333334,0.0220588235294117,0.099236641221374,6.099236641221374,0.3,21.227941176470587,0.192,0.304,27.705882352941178,7.9411764705882355,10,1,16,98,5,139,6,101,1
7f0d8d968db20c32fcfef30498dbca07bfa03495.yml,122,0.3893805309734513,0.040983606557377,0.3628318584070796,0.081967213114754,0.7876106194690266,9.5,0.0327868852459016,0.1025641025641025,5.786324786324786,0.3474576271186441,21.57377049180328,0.2300884955752212,0.3185840707964602,27.79032258064516,7.60655737704918,10,1,16,93,5,130,7,96,0
c8a259f94f9f8145a326e8677dc446d737cc3fc2.yml,56,2.163265306122449,0.0892857142857142,0.3061224489795918,0.0535714285714285,1.530612244897959,6.0,1.8035714285714288,0.04,3.6,0.2222222222222222,42.410714285714285,2.3877551020408165,0.1224489795918367,78.28571428571429,6.581818181818182,6,4,8,126,12,218,29,137,1
62da781cb2e267c2ab34db5d561b615b568146c5.yml,56,2.163265306122449,0.0892857142857142,0.3061224489795918,0.0535714285714285,1.530612244897959,6.0,1.8035714285714288,0.04,3.6,0.2222222222222222,42.410714285714285,2.3877551020408165,0.1224489795918367,78.28571428571429,6.581818181818182,6,4,8,126,12,218,29,137,0
74f4717ea068f14abbb8c32221bb5b37087ccde6.yml,69,0.4545454545454545,0.2028985507246377,0.3636363636363636,0.0,1.1454545454545455,7.857142857142857,0.1014492753623188,0.109090909090909,2.5090909090909093,0.2608695652173913,17.36231884057971,0.4909090909090909,0.4363636363636363,35.2,3.753623188405797,19,1,6,83,3,69,1,94,1
d7a5f5224b124440850039053dde06b050f6e8da.yml,68,0.4444444444444444,0.2058823529411764,0.3703703703703703,0.0,1.148148148148148,8.166666666666666,0.088235294117647,0.1111111111111111,2.4814814814814814,0.2647058823529412,17.279411764705884,0.4814814814814814,0.4444444444444444,35.2,3.7205882352941178,19,1,6,83,3,68,1,94,0
225091992bb48f61ebd27d6d7b6411c1a6935d09.yml,226,0.2195121951219512,0.1415929203539823,0.4207317073170731,0.1327433628318584,1.3231707317073171,10.75,0.0,0.0111731843575419,3.910614525139665,0.3469387755102041,19.420353982300885,0.5182926829268293,0.2804878048780488,37.73913043478261,4.876777251184834,12,0,10,302,5,217,6,348,1
a2215ba9efc0b4e7a4bf8760b5feb45cc041aea4.yml,146,0.2743362831858407,0.1506849315068493,0.4336283185840708,0.0753424657534246,1.7876106194690264,9.666666666666666,0.1027397260273972,0.0161290322580645,3.177419354838709,0.362962962962963,20.19178082191781,0.5309734513274337,0.3539823008849557,31.288888888888888,4.602739726027397,13,1,8,152,6,202,7,178,0
23143e82415a17bf4ac25fecaad5791af3afcf7b.yml,53,0.24,0.0566037735849056,0.24,0.0943396226415094,1.48,23.0,0.0377358490566037,0.02,3.0,0.2075471698113207,23.49056603773585,0.34,0.48,44.76470588235294,4.79245283018868,23,1,6,217,4,74,3,245,1
3924b168a74a1ee037dd117349dacee9fcc848e9.yml,53,0.24,0.0566037735849056,0.24,0.0943396226415094,1.52,23.0,0.0377358490566037,0.02,3.0,0.2075471698113207,23.150943396226417,0.34,0.48,43.8235294117647,4.830188679245283,23,1,6,217,4,76,3,245,0
e0d932a066ab47f4ca5025c0791102aeceb2fbd5.yml,110,0.2525252525252525,0.0636363636363636,0.404040404040404,0.0363636363636363,0.6565656565656566,6.0,0.0363636363636363,0.0388349514563106,4.524271844660194,0.3584905660377358,25.345454545454544,1.7373737373737377,0.2222222222222222,30.2,6.290909090909091,6,2,9,198,33,161,5,228,1
9c888598fef135f7bcca932ba2fd92d2cc98db62.yml,111,0.25,0.063063063063063,0.4,0.036036036036036,0.66,6.0,0.036036036036036,0.0384615384615384,4.5,0.3551401869158878,25.225225225225227,1.72,0.22,29.75,6.261261261261262,6,2,9,198,33,162,5,228,0
086d53e8c66a84d0ec723d5435918c76edd878e8.yml,213,0.6073298429319371,0.0187793427230046,0.4397905759162304,0.0892018779342723,1.2094240837696335,4.333333333333333,0.1643192488262911,0.0909090909090909,3.9904306220095696,0.3794871794871794,29.91549295774648,1.0471204188481675,0.4921465968586387,36.71875,6.690140845070423,7,5,10,94,10,295,14,112,1
ba33b2fc798418c8c9dfe801c5b9023d3703f417.yml,212,0.6,0.0188679245283018,0.4421052631578947,0.0896226415094339,1.1894736842105262,4.333333333333333,0.1650943396226415,0.0913461538461538,3.9711538461538463,0.3814432989690721,29.9811320754717,1.0789473684210529,0.4947368421052631,36.85826771653543,6.669811320754717,7,5,10,99,10,296,14,112,0
1a606358c059240e8b37c752895f873c96a3d34e.yml,29,0.3181818181818182,0.2413793103448276,0.5909090909090909,0.0,3.5454545454545454,0.0,0.0,0.0,1.7272727272727273,0.4482758620689655,37.689655172413794,0.8636363636363636,0.0,85.7,4.413793103448276,0,0,10,492,16,78,0,536,1
25652e4228d2a8d8205f5e0d1be7e40a7cdc7f13.yml,29,0.3181818181818182,0.2413793103448276,0.5909090909090909,0.0,3.5454545454545454,0.0,0.0,0.0,1.7272727272727273,0.4482758620689655,38.10344827586207,0.8636363636363636,0.0,85.7,4.413793103448276,0,0,10,492,16,78,0,536,0
