repo,before,after,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght
supercollider/supercollider,fd1f2e2cc4c6b55141abfcbf19d833e927a7b90a,7d0c18c0229e2cbc88e5f8530f50f6fee9a31775,-1.0,0.00473684210526315,0.0009987515605493075,0.00736842105263158,0.0009987515605493075,0.008421052631578885,0.0,0.0,0.00046296296296296363,0.007716049382715973,0.00588066551921973,-0.21947565543071335,-0.013333333333333308,0.0035087719298245723,0.6322463768115938,0.001404494382022392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IdentityPython/pysaml2,88f0cb8d7d7c7d6f14d2aa0e669ef14ef1a700e6,e0d0ccbab3bbdc16eba092991f5838612f6c8704,55.0,0.0273972602739726,-0.07594417077175697,0.42584871947587843,0.0,-0.33710541989279336,0.0,0.0,0.0273972602739726,4.6039309112567,0.4064039408866995,11.54105090311987,-0.14234663490172722,0.0,19.201149425287355,4.592775041050903,0.0,0.0,6.0,33.0,0.0,89.0,0.0,33.0
humhub/humhub,dcc2578090700b67da87c3e655bc678ccf7ecfd3,e2002ab4aacb6ac47dbba9b4c47fc7c83230100c,-22.0,-0.03257978723404255,0.08184523809523808,0.16821808510638298,-0.109375,0.02859042553191493,0.0,0.0,0.0,-1.4233490566037736,0.09523809523809523,-8.085565476190476,0.0438829787234043,0.0625,2.1259259259259267,-1.9126984126984126,0.0,0.0,-2.0,-42.0,0.0,-36.0,0.0,-12.0
apache/zeppelin,98cb8e8c116c79a880708743cfa1766885914b56,ff1a0c032d42f7978228c9f00d669c83c6275e30,1.0,-0.04125177809388325,-0.002776749352091795,-0.019203413940256042,-0.003887449092928541,-0.06685633001422442,0.0,-0.007960014809329952,0.0,-0.006060606060606322,-0.009433962264150941,0.08478341355053942,-0.07467994310099568,0.0,0.9924242424242422,0.025988700564972156,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
jeremylong/DependencyCheck,26fef301e93b36c831bb2c679852aa40cc12b352,2acb356745810fb84f592407c68f0166858e604d,0.0,0.0,0.0,0.0,0.0,-0.37681159420289867,0.0,0.0,0.0,0.0,0.0,-2.8333333333333357,0.0,0.0,-9.714285714285722,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0
jerryscript-project/jerryscript,52ecafc8884fdd129fb98e93001ccc3ad3222aa2,6b1ed6e021c1380e8cdff41cf6a7a05c541d6b09,3.0,-0.11710144927536237,-0.0134342940889106,0.22318840579710153,0.11700048851978506,0.08579710144927555,-0.6823529411764708,-0.030166096726917474,-0.07792207792207792,0.404243643680263,0.19024390243902445,1.8545432340009782,0.24753623188405793,-0.3501449275362319,-87.71428571428571,0.13095238095238138,-9.0,0.0,0.0,0.0,0.0,-16.0,-4.0,-145.0
torproject/tor,ac28e56ccb402d640f5adde186a765265ce855c7,0c6cfd9c652e4f5074151320ad31c32cc82818e9,1.0,-0.004812917248874338,0.0039931333034781274,0.004580034156186907,-0.006194954470816583,-0.004347151063499588,0.0,-0.0003918495297805663,0.0,-0.010204081632652962,0.0016317016317016209,-0.3478317659352115,-0.00046576618537494396,-0.008694302126998954,0.0,-0.04168312053003387,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Tencent/rapidjson,c14dff1675068ce5889c3400a91a14e44e53a120,242b393aae8bf74ca05acc8f7d94e0c53f9e71a3,3.0,-0.08214285714285718,-0.009977827050997784,-0.02946428571428572,-0.004988913525498892,-0.05714285714285716,0.948717948717948,-0.06873614190687366,-0.0026785714285714295,0.20000000000000018,-0.021181001283697043,-1.1247228381374725,-0.043749999999999956,0.10357142857142856,0.9541666666666657,0.15340179717586722,6.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
keyboardio/Kaleidoscope,8ad5366850ed95a634926b41f70513bf437f8c74,a640497828b607b2f61c4548c6239c873a9b9338,-7.0,0.023809523809523808,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,-0.9999999999999998,0.04761904761904756,-1.5,0.023809523809523808,-0.6190476190476191,0.0,-1.0952380952380953,0.0,0.0,-2.0,0.0,0.0,-17.0,0.0,0.0
oppia/oppia,b3ae7bf368c1bcf93bc7ae0d658b81b75ed6f419,5c853b9af62a3ce77ccc1bdec0ee4d96f0035ac2,2.0,-0.02076324137268104,-0.00132211538461538,-0.0071133326924925355,-0.0020432692307692235,-0.009035855041814811,0.0,-0.0024038461538461453,-0.003733766233766228,0.04155844155844157,-0.00579573934837091,-0.21249999999999858,-0.012880899740459473,-0.013842160915120583,0.0,-0.0068534569643210475,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
PHPMailer/PHPMailer,a505182036773e96366f4e795b931b7c1cd1acc5,3e5a2004d7674ccf2f3ff790e9cd317a6e4dd1cf,-2.0,0.003910068426197455,0.0034632034632034667,0.029325513196480968,0.0,0.0009775171065493637,0.0,0.0,0.0,-0.019550342130987275,0.02251082251082248,0.9645021645021643,0.043010752688172116,0.003910068426197455,4.450980392156865,0.035497835497835695,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
apache/netbeans,fc5136c95c27031a1330ab085542f7f1d15b5ba4,bc33dccc6174e6fee8af547c718614c330737299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019575856443722728,0.0,0.0,-0.038461538461532996,-0.0016750418760462793,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
inspec/inspec,622de28f0f8acb2de655ef3dfd7bdaefd6694f86,02158fbfe4a49b3c0b78151a9e560427458b9d44,3.0,-0.010502049180327822,-0.0007444168734491302,-0.02177254098360648,0.0,-0.025870901639344246,0.0,0.004218362282878418,0.0,0.040983606557376984,0.004466501240694809,-1.280397022332508,-0.10015368852458995,0.0,0.0,-0.017369727047146455,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
Cockatrice/Cockatrice,72ed98e4042a09bcb4f7374a1f0ce33de2d68672,57f15a9e984674777e7848fa09d101511428380f,-4.0,0.007815892314372547,0.002973535533749627,0.042336083369517996,-0.013380909901873336,0.06556665219279201,0.0,0.0,0.0016331530060222504,-0.10493008063693043,0.035612535612535634,0.22197442759441088,0.06600086843247932,0.029526704298740825,2.9333333333333336,-0.13117790687884145,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-15.0
crossbario/autobahn-python,60aa6c6af6b3743ea40da979f487fdc4b0808632,169a8316193df456a80b88c1cd8949abf6711182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000007,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0
littlekernel/lk,70c1b1ac9269d7953929701741aa7d918a19a198,e3db4cb8b992a283aabfad7bae621fe90e6273ff,2.0,-0.04166666666666663,0.02651515151515152,0.033333333333333326,-0.011363636363636354,-0.15833333333333321,0.0,-0.018939393939393923,0.0,-0.1416666666666666,0.012531328320802004,-1.5530303030303045,-0.20000000000000018,0.0,0.0,0.7443609022556394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chef/chef,1065395824680c979c81761f8bfaae301e189946,07a2873d37ea90bb6aa0b6c99f5d522e4ee4748d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weppos/whois,2b822399059f4a1b46181beb3e50ce4e4b34222b,fe3b0008e42cbab17ce3cc98a013fc1784321664,2.0,-0.005012531328320802,-0.016025641025641024,-0.05012531328320802,0.0,0.010025062656641603,0.0,-0.0032051282051282007,0.0,0.03007518796992481,-0.03205128205128205,-0.03205128205128194,-0.04260651629072676,0.0,-2.5,0.14743589743589736,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
pysam-developers/pysam,c29b2a92257fb8d6c0d328428cbc55d2a6d4b186,c2c177d2d559052a211e86587f233ca5701bdf14,-1.0,-0.0367965367965368,0.0071225071225071435,0.023809523809523836,0.0,-0.023809523809523836,0.5,-0.03133903133903132,0.0,-0.08225108225108224,0.015669515669515688,-0.14387464387464455,-0.0757575757575758,0.0,0.0,-0.10398860398860377,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
kkroening/ffmpeg-python,9929c1618d30b86719a51fe59c844c51a4cb4753,faf70b6295afc2891a43ab4269c779da66f686c5,2.0,-0.031746031746031744,0.0,-0.19047619047619047,0.0,-0.25396825396825395,0.0,0.0,0.0,0.25396825396825407,-0.04761904761904767,-7.0476190476190474,-0.47619047619047605,-0.06349206349206349,-7.399999999999999,-0.11111111111111116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
cpputest/cpputest,3221f8007bceabecbdfb2c70f9e0cb028d025632,0e5b07260c6d33bd1161321d53840987278a00ce,1.0,0.0045214327657076,-0.000791193670450635,-0.006928948913681787,-0.000584795321637438,0.0027598355842630706,0.0,-0.0016167870657035066,-0.0002348796241926042,0.006811509101585678,-0.004838298955946008,0.052528379772958544,-0.005989430416911357,-0.001526717557251922,-1.3818181818181827,0.026865291571174232,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0
mdn/kuma,93c4a9e0297d1da6434ebd1c829133bcfa947b41,f0b559812343e13fa1efa1ae74f8fa30453eaadc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14893617021276384,0.0,0.0,0.3500000000000085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
moodle/moodle,a0fc902eb184cd4097c8ab453ddc57964cd2dbd4,a67cb58e000e9c26086d68b7ffbaefd6d668a042,6.0,-0.0032865418894830745,0.00020408163265306367,0.0004734848484848342,-0.004149659863945582,-0.014427361853832421,0.0,-0.0007482993197278909,0.0026217974246648124,-0.025620602681533988,0.001167238314148722,-0.33272108843537396,-0.011419340463458105,0.003453654188948274,-0.46703185230269995,-0.06068852266729241,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
RSS-Bridge/rss-bridge,3059b1ea805e8c3424eb8e9afa0e13a9ea07fc7e,77657a91541b4bff2d2d1b0f899a3df97b62ea10,3.0,-0.01904761904761909,0.04360902255639097,0.19999999999999996,-0.024812030075187952,-0.05238095238095242,0.0,0.0,-0.0010080645161290314,0.282258064516129,0.12962962962962965,-1.1902255639097739,-0.02619047619047621,-0.02857142857142858,0.0,0.18045112781954886,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
frappe/frappe,72e266f908eb8197a0d166aecae75c859f69d53f,541f7c016dff060a040be1c1f266bfa4ffae22f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bkimminich/juice-shop,e695da6744aae4973852b679d9c855c5a0771445,a96eb26e7aafd8f6c1aa1195e44113bd17befaee,1.0,-0.0017605633802816878,0.0,0.001956181533646406,0.0,-0.006651017214397481,0.0,-0.0007824726134585333,0.0,-0.0011737089201875328,0.001956181533646406,-0.2693661971830963,-0.04557902973395933,0.0,0.0,-0.0007824726134586513,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
symengine/symengine,d0e361f1ada544dac60051694f9612a808466a2e,eca89700c74217d2f06bb7ab1d4e5e6646930057,9.0,-0.031441110871285705,-0.0017998200179982007,0.015180948269659655,-0.015848415158484147,-0.003597381106554387,0.0,-0.017898210178982132,0.0,0.49041618129831566,0.01608452789555148,-0.6130386961303849,-0.028275415497517803,0.0,0.0,0.4500549945005501,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
simulationcraft/simc,5064ca004429caecff4d633bfbf7e8f7537722aa,e1e661e7f14212fcdabf0919ab8016ab7af1e4da,0.0,0.09523809523809512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710144927536213,0.0714285714285714,0.0,5.461538461538467,0.06153846153846132,0.0,0.0,0.0,17.0,1.0,8.0,0.0,18.0
rcaelers/workrave,40945e545a7f9df0a578cadafd57df19d44e817e,f0c3021b27108ba84c2e2c81efb7a217ff5b833f,-12.0,0.017194012883668064,0.0077618288144604,-0.03493273967411903,-0.01956406166932481,0.06823133762788935,0.0,0.007513733829523306,-0.00439204808136847,0.057420249653259425,-0.03425985778926954,0.8233563707247917,0.034056460780598735,0.0035524820007578894,6.4695121951219505,0.14003164556961956,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
sinonjs/sinon,5e49793ae6a41e4961a5d2be57b6368a72227cdb,878e2e8046978cfdcfc506c0903ba3dc491fb2e6,-1.0,0.012643678160919547,0.0044296788482834915,0.01609195402298852,0.0044296788482834915,-0.2206896551724138,0.0,0.0011074197120708729,0.006722689075630256,-0.02184873949579824,0.009957325746799472,0.14285714285714235,0.048275862068965614,0.02298850574712652,3.0909090909090935,0.008859357696567649,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
cocos2d/cocos2d-x,8ab1c84f7a7ea1fd04c016803072232b551b0c1d,1aad7e927db0160bbe407e30be68443abef56c48,-2.0,-0.3308270676691729,0.0,0.05513784461152882,0.004545454545454547,-0.015037593984962405,-1.2000000000000002,-0.3318181818181818,0.0,-0.07727272727272738,0.05513784461152882,-2.913636363636364,0.33082706766917314,0.0,0.0,-0.34545454545454524,-3.0,-1.0,0.0,0.0,0.0,-4.0,-2.0,0.0
danmar/cppcheck,0985b506f1cafc9705064ce5b7afe2ec829cfc49,63d9144f608c01470c3972591fa8b4b8d851f5a6,19.0,-0.2515151515151515,-0.003980446927374301,0.00303030303030305,-0.045949720670391075,-0.3303030303030301,-0.5952380952380967,-0.09905726256983238,-0.02727272727272727,2.9696969696969693,0.009120439780109957,-5.960020949720672,-0.303030303030303,-0.2863636363636364,-12.47069597069597,2.0028735632183903,-3.0,0.0,2.0,-399.0,-57.0,12.0,0.0,-446.0
FreeCAD/FreeCAD,59803ffc67d77793c656413947ebb9b8a06d2e0d,e982084e3fdd92a35c20f416bfad9bd438bf9b0c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,0.014184397163120588,0.0,0.32710280373831324,0.012195121951222632,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
verilog-to-routing/vtr-verilog-to-routing,1b45bda3300be4b2b296bb68a76affcc82f20c34,45fd6ea73321add35202c1d6dd3e1aadd7cd8989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691823899371045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
keyboardio/Kaleidoscope,18bd216830202502a421c06f8ce25e7610187e3f,014f2d4ae98a092b08abad202c1cceceef76e137,-7.0,0.023809523809523808,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,-0.9999999999999998,0.04761904761904756,-1.5,0.023809523809523808,-0.6190476190476191,0.0,-1.0952380952380953,0.0,0.0,-2.0,0.0,0.0,-17.0,0.0,0.0
statsite/statsite,44bad66928af995ccd548ff57831d19cff64cd19,352e169750ba33bab4aa0e15d566c3dc46dafb44,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,-0.3888888888888893,0.0,0.0,-0.8000000000000007,-0.05882352941176494,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
pencil2d/pencil,fafd372d67e10f762c00ddbd3daa225ee7f40093,f7646a2dfda6e8b08aa51645be1ea92863f1d72e,-5.0,-0.0345029239766082,0.004347826086956524,0.01052631578947369,0.0035573122529644202,0.04619883040935657,0.0,0.0,-0.017399267399267393,-0.07921245421245438,0.008406501027461238,-0.6418972332015791,-0.015789473684210575,-0.02923976608187137,-0.7788665254237301,-0.13074949606010566,0.0,0.0,0.0,-15.0,-1.0,-10.0,0.0,-15.0
phalcon/forum,32b32c13004908300efce25cefc3837c21d7659b,c1f21fa47a82ece36c1882c72a1e0200d0c1a9e2,21.0,0.00498930862437634,0.03315412186379929,-0.049417913993822726,0.0721326164874552,-0.11047754811119015,13.5,0.021505376344086023,-0.05258675750479029,0.43900361933148835,-0.06031483015741507,-5.892473118279572,-0.04324067474459492,-0.0014255167498218313,-26.067934782608702,-0.252309556262305,15.0,1.0,2.0,-151.0,0.0,3.0,2.0,-177.0
moodle/moodle,9b62a3eb715892e7b5f90c3059a804fd9f269450,7402479c457b9d1b9949f47a7d2f3669010d5328,13.0,-0.011457214464733245,-0.009769007089881376,0.00179018976011458,-0.017103930473421097,-0.031149301825993625,0.0,0.00447610023850753,0.005470572984184602,0.45932071558205845,0.005818160766492025,-0.5351880288822812,-0.006086645184389533,0.00572860723236665,-1.5885278514588848,0.48105983255054063,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0
puppetlabs/puppetlabs-java,0a77898e3d074772ef392133a03b9ecc2b2a4d0b,6cda8ef5bab9d7e14f8db90d4967311097f96b7d,38.0,-0.00020325203252033464,0.0,0.12560975609756087,0.0,-0.052032520325203224,-0.7272727272727266,-0.001422764227642273,-0.0039423176678078636,0.558943089430894,0.05548780487804883,2.2640243902439003,-0.10650406504065046,0.13536585365853665,0.0,0.7404471544715445,0.0,0.0,0.0,0.0,0.0,157.0,4.0,0.0
OpenImageIO/oiio,d743b940f7a775d56061c70692a4cbfb04083844,456f3f0597b69948d570d8c5cdc867b31b62cd1e,14.0,0.13518975971255331,-0.01944444444444443,0.06153155176285646,-0.004700854700854712,-0.08511116101504612,-1.5999999999999996,0.11089743589743589,-0.016168874915787113,0.6463058612171575,0.06348208673790068,0.5318376068376054,0.28295531102627447,-0.015719739501459717,-0.09999999999999432,0.6621621621621623,0.0,1.0,0.0,-2.0,2.0,1.0,5.0,-2.0
DragonBones/DragonBonesCPP,2b3e6133e4f527958b91ab8b87326e19100f8d92,c474fcd6dde7b04ffb0c458cad34f1354b5407d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ushahidi/platform,f1fa1478d2c94393367de9d319a14239214a5bc1,20e509142d66fe0ff0ab0ba39c12afc0f6dd704e,2.0,-0.005108556832694761,0.0,0.038314176245210774,-0.008333333333333331,-0.1047254150702428,0.0,-0.002083333333333333,0.0,-0.09583333333333344,0.038314176245210774,-0.9770833333333329,-0.120051085568327,0.0,0.0,-0.2270833333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ivmai/bdwgc,da6cdcc0b9cb895ee6c19800e0b15dd8d8f7e877,87961fec1aff6699761a2bf5cc7ef7287cb0b0dc,-1.0,0.000836601821823546,1.4489533726805282e-05,-0.0007849293563579329,0.0,0.0031766263293353525,0.0,0.00048539937984792836,7.135721421435565e-05,0.0030708208048109142,-0.0007848497435352653,0.01567284564782767,0.0005683971201212445,0.0002854288568574226,0.0,0.004402403330661109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pmem/pmdk,2a585b4eb69254e925883186c3399c3d76060497,f99646568a981a01d839ae89e39e28a35ecc4b32,10.0,-1.9077380952380953,-0.03071522597630541,-0.08184523809523808,-0.017551557700745943,-0.3824404761904763,0.7362637362637372,0.09872751206669594,-0.014880952380952384,0.43154761904761907,-0.0575614861329147,-26.670030715225977,-1.5193452380952381,-0.059523809523809534,0.0,-1.2312925170068025,3.0,1.0,0.0,-138.0,-3.0,-52.0,-6.0,0.0
nuxsmin/sysPass,bf82807353cdb6c9c8e00725f3e7c97ca0d4b577,c503baa4a37437644b9d34bef3c3cfadbf3ce687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyboardio/Kaleidoscope,5d13898b892f0de799e654e9748e4c37f0a8d5f0,6b097f1773a1abe968f77aea9e9b61c2c0cae278,-7.0,0.023809523809523808,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,-0.9999999999999998,0.04761904761904756,-1.5,0.023809523809523808,-0.6190476190476191,0.0,-1.0952380952380953,0.0,0.0,-2.0,0.0,0.0,-17.0,0.0,0.0
phalcon/zephir,145a9e0ef331c294c81137a96ce0d54ba77b3d22,f053e26a493e50bef33102e1fc585a22ff64023e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02173913043478848,-0.006666666666666821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRombauts/SQLiteCpp,da725ed1cfe4b5e91b2abc5d59830287753dde37,b99e8c62e9a8c04c9077eccd65589e1b4e75ecec,23.0,-0.000779727095516547,-0.00907099035933391,-0.013255360623781631,-0.004864154250657324,-0.08635477582845996,-4.401544401544402,0.02699386503067483,-0.0022675736961451243,0.23696145124716583,-0.006436314363143736,-1.4426380368098162,-0.0021442495126705596,-0.010916179337231963,3.2272727272727266,0.13361823361823344,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0
pypa/pip,5adf82b7e79a4abcea0b659c85cc86f8026560c0,31fc943a98a99592f2228905acd3c0c3f6b71de5,-12.0,-0.1531531531531532,0.04848484848484849,0.10310310310310306,-0.044444444444444446,-0.5765765765765766,0.0,0.0727272727272727,-0.10256410256410256,0.14814814814814836,0.08456659619450319,-10.014141414141413,0.08208208208208212,-0.4664664664664665,11.727272727272727,-1.591919191919192,0.0,0.0,0.0,-18.0,-2.0,-25.0,-4.0,-24.0
SuperTux/supertux,e5899118cef34dd8eecfb35607210d98ff009da4,226ba8fa1b4aeaf0fe93f1de43f41b63a53f3b77,9.0,0.04949494949494948,-0.006606165754704393,-0.04040404040404044,-0.010209528893634051,-0.05252525252525253,-0.09999999999999964,-0.01207793941011611,0.026785714285714284,-0.07738095238095255,-0.03141314131413142,-0.10196183104230627,-0.115151515151515,0.11717171717171718,-1.8909774436090245,0.20456010312600714,0.0,0.0,-2.0,0.0,0.0,1.0,-2.0,0.0
saltstack/salt,b80ca0c1cd56dff6a7e7071032417ad35c152bff,33029ddef66171e0a00faa2b29a770fdd713ce9c,-4.0,0.1111111111111111,-0.010489510489510495,0.11111111111111116,-0.11538461538461539,0.5,0.0,0.0,0.007936507936507936,0.23809523809523814,0.07114624505928857,-5.167832167832174,0.0,0.0,9.833333333333343,0.6818181818181817,0.0,0.0,0.0,-24.0,0.0,10.0,0.0,0.0
urho3d/Urho3D,db1e4fea66bd555ab3d043e86fd02c0411679b31,a3ea5b679a1a628a59469eb273639e9298e2543c,2.0,-0.009050937448149998,-0.00014080901177675187,-0.0033598805375809615,-0.000332821300563238,-0.0004645760743322569,-0.10706195213237457,-0.002969790066564282,-0.0003730114324035777,0.005376838235294112,-0.002279912451361832,-0.12347670250895959,-0.017662186825949888,0.0074000331840053946,0.3333333333333286,0.005758778969896738,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
statsmodels/statsmodels,223ea8d2b0715ed83b37a29f213d2deb96ffd1d1,cc9e5d62ce09f6e41e6c99dff3dee4cf6da68f68,2.0,-0.0025710828796128293,-0.0007506450856204563,0.002873563218390829,-0.0026272577996716007,0.02631578947368418,0.0,-0.004691531785127878,-0.0007914970601537799,0.034599728629579385,-0.004759386567953439,1.1433732113535093,-0.013157894736842146,0.01088929219600726,-0.5467032967032992,0.09275653923541238,0.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0
mruby/mruby,e2ac2a82a5c344de3369a6f988ec40bb5510ab45,1a4b86233f04c212ec1d26cc13a418d2448c8c88,-1.0,0.196969696969697,0.014285714285714263,-0.10606060606060608,0.0,0.13636363636363635,0.0,0.004761904761904759,0.0,0.015151515151515138,-0.09999999999999998,3.109523809523809,0.18181818181818182,0.0,15.0,0.06666666666666687,0.0,0.0,0.0,27.0,2.0,-3.0,0.0,30.0
apache/pulsar,763836a71d42a175ce8966b168d625e4a3e864f2,cdfc0c73dace172e736402218345a57a3c740e9f,1.0,-0.0007507507507507477,-0.003171247357293877,0.007507507507507505,-0.0005285412262156439,-0.031531531531531654,0.0,0.0,0.0,0.03003003003003002,0.008859357696566983,-0.4217758985200888,-0.09159159159159147,0.0,0.0,0.022702104097453102,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OISF/suricata,8f66f39b29ff438d8caaf813f5486efc707595fb,a472dec865c0cc57b81c394133f4e15c373d98c8,-2.0,-0.006506506506506526,0.004089246000430445,0.004754754754754786,0.012353827390774091,-0.06906906906906918,0.7800000000000002,-0.006542793600688712,-0.0038428961320074034,-0.1794397214292438,0.0025254443262950343,0.35844752134299185,-0.08420920920920924,0.038038038038038034,0.7032085561497325,-0.1910421003932452,0.0,0.0,0.0,0.0,0.0,-23.0,-1.0,0.0
pocoproject/poco,a37622a52bdc41473401cec1222554c79afd0048,e052f3861a2a5c7554eb04a680ac7cc3eb8d2750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010050251256281229,0.0,0.0,0.011764705882356452,0.005025125628140614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
botman/botman,225a687a42ee0e90673ffcd9117c977a004c5488,0773cec8a072a90b953b18a7ce69010e75724d36,1.0,-0.006535947712418305,-0.010869565217391297,-0.022875816993464027,0.0,0.24836601307189543,0.0,0.0,0.0,0.045751633986928164,-0.012681159420289856,2.22644927536232,0.20261437908496732,-0.006535947712418305,4.166666666666664,0.2880434782608696,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0
bareos/bareos,dab76b78dccdf4d13e3cbef663057a78ddd19b4a,7cb6a6d2b43ed3d2860753e447944e92711b6d7a,-17.0,0.08333333333333337,0.045138888888888895,0.18749999999999994,-0.01504629629629628,-0.8125000000000001,0.05238095238095397,0.03684413580246915,-0.08406944867499239,-0.6226012793176969,0.1842105263157895,-6.713734567901234,0.2500000000000001,-0.5763888888888888,-18.5,-2.02921498661909,0.0,0.0,-2.0,0.0,0.0,-52.0,-1.0,-82.0
aquynh/capstone,5e184ec3c7fe3b3333639f4962762cce4e971888,9361378e8543d312ed22285114a9ad5598f41b2b,0.0,0.038461538461538464,0.0,-0.07692307692307698,0.0,0.0,-1.0,-0.11538461538461539,0.038461538461538464,-0.0769230769230771,-0.038461538461538436,-0.9615384615384635,0.0,0.15384615384615385,11.5,0.26923076923077005,-2.0,0.0,0.0,-4.0,0.0,1.0,0.0,31.0
chef/chef,f3cefaf6b84bf0771f31418f497cc903d80a62db,1640a0fa86d37805a711c273a4b5f353f0259cc4,-3.0,0.0004995004995004826,0.0006988120195667372,-0.010439560439560402,0.001630561378989051,0.009790209790209836,0.276190476190477,0.007803400885161904,0.0002614379084967325,-0.00496732026143798,-0.005102509883239903,0.4763568600046568,0.11878121878121828,0.001198801198801197,0.0,-0.030116110304789778,0.0,0.0,0.0,0.0,0.0,-11.0,-1.0,0.0
pocoproject/poco,3629a896366b188871c471b41a74b2f78131e8b1,e12ba03014e5ae5f1f0b78480b251c63fbc4e9ae,-13.0,-0.07147147147147148,-0.009969734733843688,-0.00510510510510509,-0.01594648897479589,0.029429429429429277,-9.0,-0.059233449477351915,0.0,0.11122529644268742,0.0035508853112246053,-0.8005544393295843,0.016936936936936764,0.010570570570570564,1.7934343434343418,0.10646284126035788,-9.0,-1.0,0.0,0.0,0.0,1.0,-19.0,0.0
