FileName,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght,Readable
b2abb5e8aa5af8a60ffee539c83b25ef087b217d.yml,30,0.09523809523809523,0.23333333333333334,0.7142857142857143,0.06666666666666667,1.7142857142857142,0,0,0,0.9565217391304348,0.42857142857142855,23.933333333333334,1.2857142857142858,0,69.875,2.2333333333333334,0,0,2,144,14,61,0,157,0.0
49de9e8f9509c8a804610876c2522d757b821798.yml,72,0.16417910447761194,0.06944444444444445,0.7910447761194029,0.013888888888888888,0.7313432835820896,6.0,0.1527777777777778,0,6.567164179104478,0.7361111111111112,12.88888888888889,0.373134328358209,0,52.0,7.013888888888889,6,1,12,60,2,66,13,53,0.0
d733d3b3f01f11ee28cbc10d59451ccd9f2b0651.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,0.9302325581395349,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.745098039215685,2.511627906976744,0,30.0,1.0315789473684212,17,1,4,182,30,59,2,42,0.0
9b043590fd45e2a5cd12c6b604a28eb38d9c5c2c.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,0.9302325581395349,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.745098039215685,2.511627906976744,0,30.0,1.0315789473684212,17,1,4,182,30,59,2,42,0.0
27a46c906de3ed756b91cb59a1b148e8b84b5cbe.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,0.9302325581395349,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.745098039215685,2.511627906976744,0,30.0,1.0315789473684212,17,1,4,182,30,59,2,42,0.0
4bf66ccc4d1d028d468cade7a7b3be989c5b9a4a.yml,18,0.23529411764705882,0,0.4117647058823529,0.05555555555555555,1.4705882352941178,16.25,0.2777777777777778,0,1.3333333333333333,0.4117647058823529,41.27777777777778,0.17647058823529413,1.2941176470588236,51.857142857142854,3.3333333333333335,18,2,2,110,3,49,5,84,0.0
31197094d96590b158fb78ed54290e3016f5e19e.yml,34,0.03333333333333333,0.11764705882352941,0.6666666666666666,0,0.7666666666666667,0,0,0,2.066666666666667,0.5882352941176471,38.44117647058823,3.466666666666667,0.13333333333333333,39.0,3.0294117647058822,0,0,4,691,104,76,0,126,0.0
118995e291e5eda07a3c835d5dd5c318aaf647ff.yml,6,0,0,0.6666666666666666,0,0.3333333333333333,0,0,0,0.6666666666666666,0.6666666666666666,18.333333333333332,1.0,0,0,3.8333333333333335,0,0,2,62,3,13,0,0,0.0
ee3191cfbfbb3ab3de47428197e6b4720f4d1152.yml,17,0,0.23529411764705882,0.6153846153846154,0,0.46153846153846156,0,0,0,0.7692307692307693,0.47058823529411764,8.176470588235293,0.15384615384615385,0.15384615384615385,15.333333333333334,1.4705882352941178,0,0,2,18,1,12,0,20,0.0
f764a13c6383b92520231ba3570d23b27489b58c.yml,32,0.11538461538461539,0.15625,0.46153846153846156,0.03125,1.1538461538461537,14.0,0.0625,0,1.4615384615384615,0.3870967741935484,21.28125,1.5769230769230769,0.23076923076923078,32.18181818181818,3.0,14,1,2,182,20,34,1,75,0.0
