Delta,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght
38a7c5df7c01ffeb114dfd28e0418b90066930bc.yml => b24ca8dbca0e44281c52b05009628ae588064fb6.yml,32,-0.005813953488372103,-0.03630792088401891,-0.02939276485788117,-0.07558733401430029,-0.7031653746770028,-2.678571428571429,0.012907419444702299,-0.0588235294117647,1.6119081779053086,-0.002742946708464006,-3.084687529018474,-0.3252583979328165,0.3417312661498709,-14.955555555555549,1.3608534322820027,0,0,4,0,0,40,10,-16
353ab32eeee090d392b98f38384f5134aea81944.yml => 12d11ea117dcefb1996626e7c8374dd6e34542d9.yml,-1,0.002114164904862506,0.0024489795918367085,0.010042283298097254,0.0,-0.035940803382663755,0.0,0.0,0.0010570824524313016,0.015856236786469413,0.0077551020408163085,-0.6538775510204093,0.013213530655391104,0.004228329809725095,-1.7156862745097996,-0.1518367346938776,0,0,0,0,0,-1,0,0
e7c05b1fda999e5676289386a956dc56df03eec2.yml => f08c8ef9b7d7cf8bbdb744636f64515ac072569d.yml,9,0.0011548463166055623,-0.0002731411229136005,-0.003976009346448484,0.0023835648418349953,-0.002713485051604625,0.0,-0.004034084276876404,0.000937532296880296,-0.020980053446723268,-0.003721347943451969,0.11794560522936592,-0.006371844362250245,0.028556199828791984,-0.38630653266331905,0.0005577482097702813,0,0,0,0,0,10,2,0
e82982e3dce677090433ba54e21877001589927f.yml => b2d0914354771fe972c3cc60e420f7d56710f316.yml,5,-0.02083333333333337,-0.0029998500074995965,0.0,0.0389980500974951,-0.10416666666666696,0.0,-0.011999400029998497,-0.015038296282458508,-0.13151503829628242,0.0,-0.47750112494374974,-0.03125,-0.06250000000000006,-2.6730158730158706,-0.40246257846450995,0,0,0,0,0,-10,0,0
9eef58c8009a1ee80968ccee7a79dc82f0692f50.yml => d1514acf887d49c7ceb02e1414f2b745bcd25e0c.yml,0,-0.06382978723404259,0.0,0.0,0.0,-0.06382978723404231,0.0,0.0,0.0,0.0,0.0,-1.7959183673469354,0.0,0.0,-5.6875,-0.06122448979591866,0,0,0,-88,0,-4,0,-91
53dd843d7388fdc8ccd965ccbf12a8e44e2d35f2.yml => b1b9c80555087d5af8b57d75d176a413ed140171.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20967741935483897,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,0,0,0,0,0,0,0,0
3825f615bac593eab51335f7fe5a6c08a26d79a7.yml => 53dd843d7388fdc8ccd965ccbf12a8e44e2d35f2.yml,5,-0.054730983302411884,0.0016666666666666774,0.02365491651205931,-0.028333333333333294,-0.07560296846011116,0.0,0.012499999999999956,-0.00977517106549361,0.38611925708699957,0.021720969089390196,-2.864166666666655,0.052875695732838235,-0.09276437847866426,0.0,0.2258333333333331,0,0,0,0,0,5,4,0
38d4655cb6271c02ca7a92aa14302af83d8195c4.yml => 6d33347f290846d81267df9d658290a163253e4a.yml,2,0.016393442622950893,-0.0017821782178217838,0.0,0.007821782178217801,0.0,0.0,-0.0018316831683168888,-0.00032047430196690055,-0.07835596683090973,0.0,0.21866336633663508,0.0,0.0,-0.5,0.03911252823169953,0,0,0,0,0,-1,1,0
be90946e4efe2c6666106e376eb51562a926ddd7.yml => 07dff7d1d614b33e3a6d3e3ade38ce648b53a632.yml,21,0.1277777777777777,0.0,-0.1527777777777778,-0.0764705882352941,-0.3027777777777778,0.8333333333333339,0.0843137254901961,-0.0343698854337152,2.0245499181669393,-0.17500000000000004,-3.8960784313725476,0.4527777777777777,0.2888888888888889,-67.33333333333331,1.0310965630114568,1,0,6,-9,2,12,5,-85
42421825884b5aaa52fbe1331b23bacaaaf347ee.yml => 784b20c04d299ccb7a7fb9d3c90aa31dff3bf520.yml,24,-0.22380952380952385,-0.011578947368420994,-0.19107142857142861,-0.06,-0.9059523809523808,0.0,-0.07263157894736841,0.0476190476190476,0.8701996927803384,0.002523128679562614,-11.981578947368419,-0.9880952380952377,-0.2142857142857143,-35.520833333333336,-0.635416666666667,0,0,-1,-1,-6,-2,0,-16
2c598cc77822b27eef5ee6c2810ed6da49ff95bf.yml => 1753e4140b1eea1b26a9bab61cd36a645a9ba1fe.yml,-120,0.03642948139877761,0.005721232925695499,-0.033223114470162185,0.025674032754058503,0.11303874837176675,9.525,-0.248229993563613,0.0008476911013626,0.003941763621337024,-0.036594396675854735,1.1368804977472635,-0.01920241622650698,0.016489887061450596,-3.8999999999999986,0.05919943677608419,0,-6,0,0,0,-115,-24,0
9f94e6208b0ab7f879c6fd35b9c1430f1ed09a64.yml => 4682ffcbb0fe16ab21bd05a03af50125e6fab640.yml,-9,0.005668016194331882,0.011015911872705009,0.04534412955465583,0.013708690330477391,0.11983805668016179,0.0,0.0220318237454101,-0.010802469135802501,-0.17592592592592604,0.031840796019900475,-1.0130966952264373,0.051821862348178094,-0.20296896086369776,6.1875,-0.3409273653176088,0,0,0,0,0,-4,-2,0
0138d609f7722d4e2ca0226aa21e0795384b4a2e.yml => 07d98957981a30055e98486911cecc736421467d.yml,-33,-0.05539535853251809,0.0027277235906762003,0.08254585881045029,0.0005455447181353002,0.13081920511395206,0.8900000000000006,-0.08679120515787742,0.0057323513062813025,-0.3496213173985545,0.07150238341278042,1.7519094065134695,0.021782934963868794,0.07862006670372429,-0.8046421663442942,-0.06400213340444694,0,0,0,0,0,-34,4,0
a9690ace022c7b978ec4efd3f387267364682492.yml => a1a1c47b063a80802b7fa4a407878484beeab60d.yml,1,0.0009018617563560927,-1.5384615384601147e-05,-0.00409366814624279,0.0,-0.0031238399966539987,0.0,-0.00044102564102560526,-5.4895932995603636e-05,-0.0004443956480590927,-0.0040461538461538105,0.001715384615383897,-0.0007450162335115862,-0.0002300401001719965,-0.196202531645568,-0.0030871794871796254,0,0,0,0,0,0,0,0
6b1ed6e021c1380e8cdff41cf6a7a05c541d6b09.yml => 52ecafc8884fdd129fb98e93001ccc3ad3222aa2.yml,3,-0.11710144927536248,-0.0134342940889106,0.22318840579710153,0.11700048851978509,0.08579710144927599,-0.6823529411764708,-0.030166096726917502,-0.0779220779220779,0.404243643680263,0.19024390243902445,1.8545432340009782,0.24753623188405793,-0.3501449275362319,-87.71428571428571,0.13095238095238138,-9,0,0,0,0,-16,-4,-145
c7987a31626a4c6694bdf3492e0ade7f9884677c.yml => dcae185a000576fc91c12287149e65b7588e925e.yml,94,-0.07632727784819043,-0.026858239972993997,0.2589667760770422,-0.005366021759464407,0.265477235058984,-0.15058823529411747,-0.035262428705051606,0.001359490621235599,-1.6949234210979185,0.1246365819744659,3.789796822583707,-0.04791307833132924,0.5475068516893613,-1.1209906844424644,-0.5925527870386631,0,0,-2,0,0,286,3,0
e3db4cb8b992a283aabfad7bae621fe90e6273ff.yml => 70c1b1ac9269d7953929701741aa7d918a19a198.yml,2,-0.04166666666666663,0.02651515151515149,0.033333333333333326,-0.011363636363636298,-0.15833333333333321,0.0,-0.018939393939393923,0.0,-0.1416666666666666,0.012531328320801949,-1.5530303030303116,-0.20000000000000018,0.0,0.0,0.7443609022556399,0,0,0,0,0,0,0,0
f38e6c63e9bed2aea5dffcf058fca13f7917365b.yml => 8392578216548c01713319df199c7344e056ba24.yml,-1,-0.058333333333333404,0.010526315789473578,-0.008333333333333304,0.0,0.08333333333333331,0.0,-0.04736842105263161,0.0,0.02499999999999991,-0.015789473684210464,-1.1578947368421044,0.012500000000000011,0.0,0.0,0.03157894736842071,0,0,0,-3,0,-1,-1,0
10efab54d7ac40361e999469bf410cb056905a65.yml => 97b2bbd5640590ca5ed7df63c7cdbbab90c192a7.yml,-1,-0.008145131432802655,0.0,0.0031469825990374234,0.0,-0.3596815994076268,-0.08974358974358942,-0.011106997408367292,0.0007404664938912009,-0.004072565716401577,0.002776749352091823,-1.7262125138837483,0.0029618659755646093,0.0029618659755646093,0.0,-0.161606812291744,0,0,0,0,0,-13,-1,0
e7c05b1fda999e5676289386a956dc56df03eec2.yml => f08c8ef9b7d7cf8bbdb744636f64515ac072569d.yml,9,0.0011548463166055623,-0.0002731411229136005,-0.003976009346448484,0.0023835648418349953,-0.002713485051604625,0.0,-0.004034084276876404,0.000937532296880296,-0.020980053446723268,-0.003721347943451969,0.11794560522936592,-0.006371844362250245,0.028556199828791984,-0.38630653266331905,0.0005577482097702813,0,0,0,0,0,10,2,0
3c2e20df794220524b6dbe25187e46bd8ac6b296.yml => f9f628da82520822fc98b896621ff344f8d8b712.yml,-10,0.027493261455525594,0.011961722488038298,0.09164420485175201,0.106060606060606,0.09622641509433949,0.0,0.005980861244019101,0.0,-0.09999999999999964,0.07582515611061552,2.8333333333333286,0.025336927223719607,0.03665768194070089,10.3021978021978,0.4437799043062203,0,0,0,0,0,-15,0,0
4d9a4d33bc2f6c5c107bd28d04e3384d97f3f36a.yml => a8bcbb05f4067a589d76f9a96f8f61fc6efaad91.yml,-2,0.1385281385281385,0.0,0.04329004329004327,0.0,0.24935064935064988,0.0,0.024242424242424176,0.0017316017316017993,-0.08311688311688314,0.036363636363636376,9.72900432900434,0.47272727272727355,1.9792207792207797,27.30030959752318,1.199134199134198,0,0,0,0,0,-5,0,0
20ddc1e0864da817a6d7dcb7168838803452e852.yml => ed6168f7cee42dd42a93a7c8a11cb535b11932b2.yml,59,-0.07271468144044319,-0.0039232369067876,-0.12915512465373968,-0.009091195563118395,-0.001211911357340667,0.0,-0.05670574147601942,-0.0005176029628308002,1.0242470215519166,-0.1183427003880636,-4.728020419739085,-0.12638504155124664,-0.0931440443213297,0.0,0.4871536317429088,0,0,1,-70,0,-13,0,0
a5d73d4d7240a079b53cdb3e7d82985598e0529c.yml => 20ddc1e0864da817a6d7dcb7168838803452e852.yml,-137,0.014057524529474119,0.025240310077519403,-0.06028166826313197,0.09440826873385019,0.08830610712713916,0.024193548387096087,-0.02724547803617572,0.0016850527336647,-1.6157837313613772,-0.07957909343200742,2.1975813953488412,-0.13781810650581194,0.03872938618065089,-1.4782608695652186,-1.4876685515441501,0,0,0,0,-7,-194,-17,0
622048ffb08b716019259e56c97ff07c10a8338e.yml => 65a36948c0bff2889c6e6ed88a153ae666a1acbe.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028409090909087276,0,0,0,0,0,0,0,0
ef5225b776c4592d4815ae6134e6174c65542da9.yml => 48b05838666cc1670ea10d83fe303c3cf1d104d6.yml,1,-0.022959675863399587,-0.0013157894736841869,-0.014663322400154333,-0.011732456140350886,-0.02778313717923986,0.0,-0.00032894736842099814,-0.022667971298108304,0.3776908023483365,-0.009355067328136069,-1.3899122807017577,-0.029712521705576034,-0.034343044568782566,-6.445238095238089,0.3746323529411768,0,0,0,0,0,-2,0,0
cb94d184405997977d92d7a7e49559ec5d081e5b.yml => 31c08e11b596f70839ac440716ee6c7618540a51.yml,-38,-0.3275987560378485,-0.014077425842131702,-0.010719248329252862,-0.026960784313725505,-0.4475617018460927,-0.29411764705882426,0.0021995977878330047,-0.06850638151086581,0.24638381050937097,0.020855323020928018,-0.9095336852689755,-0.0745053927082644,-0.9054456428240587,-32.61887694145758,-0.4326687043694468,-5,0,-2,0,0,-40,-15,-14
f31295a004e019c85a661bd3859aa649703b3949.yml => 41c621ba0face4cc73b813d6411eeccc32b65249.yml,32,-0.009763958669068207,-0.006975414522584322,0.0004739785761683768,0.005031446540880502,-0.08659588586595879,1.2391304347826093,0.08277746013595069,-0.007286170632784202,0.16995082732134525,0.011510064287920063,-0.4891938250428751,-0.13152905488671918,-0.10133661958479467,-5.86348862405201,0.07739557739557767,5,2,0,0,0,9,-5,-9
af1d2a8f8d3808aa58e65aba73037e9ca403b8dc.yml => 1bb484b6c163cae76a877f5fd9ec5dc69a6b3ef8.yml,1,-0.007246376811594235,-0.00039215686274509873,-0.010144927536231974,-0.001568627450980395,0.03913043478260869,0.0,-0.004705882352941199,0.0,0.0065306122448980375,-0.006938020351526297,0.2568627450980401,-0.039613526570048574,-0.00772946859903384,0.008403361344555549,0.03803921568627455,0,0,0,0,0,5,1,0
6e7b27c556df46c5822c479933e1a0a54ae0dcb6.yml => 68487f540044626c0b7b752d9fdf9a5b4ed26e77.yml,-6,-0.007894736842105288,-0.0161770966368667,0.007017543859649034,0.004682843763303579,0.022807017543859498,0.0,0.0017028522775649028,0.0014232342999467018,0.13805372709482278,0.015384615384615385,0.797786292039163,-0.047368421052631615,0.008771929824561403,0.3786764705882355,0.25074499787143445,0,0,0,0,0,-2,0,0
44d0d9bc1f93da603b8e14c9499e086e220f4694.yml => 9dc94bf1f28eb64b2c02172c47b175c75757699f.yml,12,-0.021739130434782705,-0.007177033492822997,-0.006012950971322817,0.07834928229665072,-0.006012950971322706,0.0,-0.08074162679425834,0.0,-0.26984126984127,-0.003529411764705892,1.283492822966501,-0.04162812210915812,-0.04717853839037919,-1.2448275862068954,-0.25897129186602896,0,0,0,0,0,2,-2,0
eea7475e57c6c3d28f8a95b69f99044b6712c257.yml => 3b2bb854be2e65c500ad7433e10a67d8a2c69fc7.yml,-132,-0.3468694996228313,0.07094944401926799,0.2745788282625094,-0.07351550893620859,-0.42343474981141593,1.5558823529411754,-0.012515193805429314,-0.0327743902439025,0.5151350174216027,0.2809652658898891,-17.186242290550577,-0.597309529796329,-0.4691978878551673,-6.850980392156863,-1.8927491722251544,0,0,0,-67,-26,-213,-9,-70
bec7fa72c1b3474b63d0965ca799cbcd5626bb74.yml => 211e195d8f9dd6fa967a5741387fb5eae1ff351b.yml,84,-0.027539751638179955,0.09674719935213931,0.03675021766026665,0.1431232285058712,0.07304220318013077,-2.7435897435897427,-0.0673235254420299,-0.0677586206896551,-0.8320689655172409,-0.03963499582056279,-6.036253205560804,0.003757503551299113,-0.333684644640975,-12.219873150105713,-1.5036166365280295,-3,0,2,-56,-3,34,7,-54
657fcac78c497995e906b1099b16bc29c930f343.yml => a8e49c437ae3e91d1f874fc999bed376bb5881e6.yml,-39,0.0793287566742944,-0.0374931581828134,0.08466819221967958,-0.07006020799124241,-0.9122807017543859,0.0,0.08538587848932677,0.0,0.31674884207380827,0.06892418339826187,-3.899288451012584,-0.08695652173913049,0.006102212051868797,-11.242220353238018,-0.3030811771676878,0,0,0,51,-3,-93,0,54
46174879efbd6bad0c8d5105429562ab3cb1e9df.yml => 5db41313ba4b8652c90af2294871a662387210e9.yml,-18,0.0,0.006224809673085474,0.0,-0.03927451858486347,0.0,0.0,0.003425884460367297,0.0019382054497776996,0.3740736518070915,0.002324957524814486,-2.911665920286609,0.0,0.0,0.0,0.2566008994632236,0,0,0,0,0,0,0,0
7bc5cb2e5ba428d909d4b5536bd0848f0330dd70.yml => f51b3cb8b76158e1c59df0d842ea572ceaad4f62.yml,1,-0.46370967741935487,-0.0012400793650793052,0.002016129032258007,-0.006696428571428492,-1.2429435483870968,0.75,0.028769841269841306,0.0,-0.125,0.005255255255255276,-5.645585317460323,-0.10685483870967738,0.0,0.0,-0.5112612612612617,0,-1,0,-100,0,-22,2,0
00a6eb6687d6b3f658b20c8cdd7224bf85b0741a.yml => e6c345a7ddd41875f0d83472f6e8e0251aa2a2f8.yml,40,-0.8784445805266381,-0.018817204301075308,0.04853031230863436,0.12211981566820279,-1.5278628291488057,3.1428571428571432,0.15053763440860218,-0.022311212814645293,-0.17986270022883222,0.06692307692307692,-16.905145929339476,-0.6740661359461114,0.0646050214329455,4.433292533659724,-2.440787540405524,0,-1,0,16,28,-52,2,15
775e42fc8882c1443977ed97010ff0631ce6f3cf.yml => dc0be35d69569f5aa8ccfedff47c16d0da08c9e2.yml,41,-0.8395833333333331,-0.0064655172413792955,0.05291666666666661,0.1185344827586207,-1.4462499999999998,2.838709677419354,0.13586566091954022,-0.020483193277310997,-0.18308823529411766,0.0637464387464387,-16.865391522988503,-0.63,0.06750000000000006,4.155885471898195,-2.4131111518036983,0,-2,0,16,28,-54,2,15
5032c9104d84ad56e6afe406aa0081b492462fde.yml => b2bebb9821a8d4af76d5ebfc9a4217879460d93d.yml,-7,0.0675381263616557,0.023769100169779303,0.08387799564270149,-0.0526315789473684,0.16230936819172093,0.0,0.0,0.0,-0.061002178649237626,0.05942275042444822,-0.5254668930390523,0.1753812636165577,0.030501089324618716,5.160087719298247,0.39813242784380254,0,0,0,0,0,-14,0,0
48e61eea1d377c4d45526410c486a81dc47a8c58.yml => be019a03ce7df11a748718fb63d47f35a8c297ec.yml,-1,-0.047295265102689665,1.0448993239499903e-05,0.0021912864140242183,3.134697971849884e-05,-0.09578821861304465,-0.507516339869281,-0.046863734679163715,-0.0021986713065485983,0.007191816935569584,0.0021072572663127787,-1.0803893294881028,-0.04725229870241476,0.00012889920082500422,1.156349206349205,-0.05203076183609756,0,-1,0,0,0,-2,0,0
fc7fe736381ff7ef43a868597efb467388a4cc26.yml => 8af766f0d17f489173dde51edf8c3df670eca37d.yml,8,-0.29268292682926833,0.0139189607175998,0.0,0.08753479740179398,0.0,0.0,-0.317970924837612,-0.006844850065189,-0.2874837027379398,-0.008859357696566983,-0.18156510980513474,0.0,0.0,0.0,-0.5431487782245599,0,-1,0,-21,0,-24,0,0
05b95c4fbe08013151562387338bcb057bff1af0.yml => 197b6eeb2439eca9565d0eebf483ae278fcea509.yml,-11,0.0,0.041979010494752694,0.0,-0.13468265867066473,0.0,0.0,0.002748625687156399,0.0,-0.18475609756097588,-0.012653061224489837,1.0247376311844079,0.0,0.0,0.0,-0.12805122048819584,0,0,0,0,0,0,0,0
b02a59d76913556ffa846c6a8a89dca2a42e4497.yml => db528eff4bca245f389f0b7b68d66dd9852a3216.yml,1,0.022759601706970112,0.0336060783167738,-0.04409672830725464,-0.0236703682057276,-0.0035561877667140696,12.0,0.0169491525423728,0.0,-1.4402439024390246,-0.07252888318356876,-1.2139099941554647,-0.03271692745376953,0.0,-0.8888888888888857,-1.8117386489479514,12,1,-4,0,0,0,2,0
8e0fed68a27470a1e050ba57491e9741c2cd1838.yml => 4552aec9705d25586b25ef3ac3234291e6d8dd76.yml,3,0.0,0.0,0.0,0.09375,0.0,0.0,-0.0193965517241379,-0.003232758620689599,0.8103448275862069,0.0,-2.1648706896551673,0.0,0.0,0.0,0.978448275862069,0,0,2,0,0,0,0,0
3929cdcfbd4cfd722735372967173c00aea0774b.yml => 4fd405da2e199a06ca5950af910b102a62d66b21.yml,0,-0.1355263157894736,0.0,0.007894736842105288,-0.03174603174603169,-0.009210526315789447,-1.25,-0.07936507936507929,0.0,0.1304347826086958,0.013026487190620939,-1.857142857142854,0.007894736842105288,-0.0026315789473683945,-7.5,0.12727272727272743,-2,-1,0,0,0,0,-2,0
3ee5bbf846730f1c49a6c94ebfc600ae2390bb78.yml => a6bd36faaedc779f932fa76f52bab9550f0fcd6d.yml,-1,0.0,-0.019888991674375606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018963922294171986,0.2770582793709533,0.0,0.0,0.0,0.10823311748381048,0,0,0,0,0,0,0,0
cead1abf04bb508f3bdf96bce785cef273caf953.yml => b167b1bf7bed4d217ef803766e565102a6d77c19.yml,-3,0.03333333333333341,0.026086956521739202,0.09999999999999998,0.0065217391304348005,-0.6333333333333331,0.0,0.0,0.0,-0.10855263157894712,0.06459330143540659,-3.4173913043478237,0.0444444444444444,0.0888888888888889,-2.471428571428568,-0.7043478260869565,0,0,0,-8,0,-15,0,-15
97b889e94d443e225b7217a98a15ff9f363eca66.yml => 6a074415c3ec9b7a97c4d13f4e8ade2c4d6f028e.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05405405405405439,0,0,0,0,0,0,0,0
30253ab1ac14759d221c3d2e6f247b1c2942f272.yml => a907228372775a7a2e5e3867c235061688e8a87d.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916666666666667,0.0,0.0,0.0,0.0,0.0,0.7586206896551726,0,0,2,0,0,0,0,0
24ff79144366d4536e3265fb85d28fbbd30f6308.yml => c29b88f181092daf11be3164cddcdc8b10cd2869.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04545454545454586,0,0,0,0,0,0,0,0
bb9fd453d1579e7e99bc0cce56067e1982655e30.yml => 61fe187cbda6bccce8ce1ef844ad1c69ce73b12a.yml,11,0.0,0.0845070422535211,0.0,0.06784037558685449,0.0,0.0,0.0,0.0,0.17419354838709689,-0.0625814863102998,-2.6507042253521114,-0.033898305084746116,0.0,0.0,-0.12941176470588234,0,0,0,0,0,0,0,0
657b41710d66a1e77424ebe1cbba1d8ecde71c76.yml => 2634db2ce707e1a7b19a4fcfe23a64203b3b5023.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.15384615384615374,0,0,2,0,0,0,0,0
660ce8687ccc77796e4a5c9d01b7ab0410af448f.yml => 21e54de4838d5e8a858dda55085426ada5085d8e.yml,-1,0.0,0.0,0.03676470588235292,0.0,-0.2683823529411765,0.0,0.0,0.0,-0.022058823529411686,0.03676470588235292,-1.0588235294117645,-0.5147058823529411,0.0,-5.5,-0.21691176470588225,0,0,0,-13,-7,-1,0,-21
878e2e8046978cfdcfc506c0903ba3dc491fb2e6.yml => 5e49793ae6a41e4961a5d2be57b6368a72227cdb.yml,-1,0.012643678160919603,0.004429678848283519,0.01609195402298852,0.004429678848283519,-0.2206896551724138,0.0,0.0011074197120709006,0.006722689075630284,-0.02184873949579824,0.009957325746799472,0.14285714285714235,0.048275862068965614,0.02298850574712652,3.0909090909090935,0.008859357696567649,0,0,0,0,0,-1,0,0
f7591abaf293bccda3645f187897ed68a304be91.yml => 282ac5531a016d83a8f3b727b4e4d48df65a7ed3.yml,4,0.0,0.01601830663615561,0.07894736842105265,0.0,-0.05592105263157898,0.0,0.0,0.0,-0.006578947368421018,0.057208237986270116,-0.5743707093821513,0.06578947368421051,0.0,0.0,-0.14187643020594987,0,0,0,0,0,1,0,0
c2fe28881b1a4ee6466907346e47278bfb74698d.yml => ad4798a3dd46d434b42ac08958a1a655d63215a9.yml,-12,0.0427884615384615,0.0050574712643678965,-0.05288461538461542,-0.11126436781609199,0.1298076923076925,0.0,-0.0009195402298849964,0.05080213903743311,0.3636363636363642,-0.040182648401826504,4.433103448275858,0.055288461538461675,0.36971153846153837,-21.26666666666668,0.724102564102564,0,0,2,0,0,13,0,0
f923216614cf7010f7dff512e5766b3650ceff94.yml => 8973b4a0fc66734aaf85f710f703ad88cffe79f7.yml,-15,-0.060803847475094513,-0.0019301097114994004,0.07849536241841293,-0.0019301097114994004,-0.09000343524562004,0.0,0.006095083299471803,0.0,0.02742616033755274,0.05571245186136076,-3.1612149532710276,0.18430092751631744,-0.0975609756097561,-7.855072463768117,-0.2715210355987052,0,0,0,0,0,-37,0,-75
96530629be5673b60813181068965c364f440a86.yml => 7a85a0330b701e0b9bea77107f8bdb50983469a8.yml,-2,0.003676470588235302,0.0,0.03125,0.0,-0.033088235294117585,0.0,0.003676470588235302,0.0,0.17279411764705888,0.0,1.7977941176470544,0.20220588235294112,0.003676470588235302,-27.5,0.211397058823529,0,0,0,0,0,0,0,-39
fe225dcc9ae4c38e3bf2aa5432c726ebc5d63cb5.yml => 2aff8b89f0bbacaa87c3251e7b1295491d6bdcd1.yml,24,0.1,0.2045454545454545,0.0357142857142857,0.0,-0.242857142857143,12.666666666666666,0.0909090909090909,0.0285714285714285,0.9428571428571428,-0.10454545454545461,-11.622727272727275,-1.1285714285714286,0.1714285714285714,20.333333333333336,0.40909090909090917,14,3,0,0,0,21,2,22
34652dc563b9f5f246426cd9e6c92dba61a356cc.yml => bd05fae22f2e91267e3e16d2dea19d3e695630dc.yml,-3,0.0635658914728682,-0.020512820512820495,-0.04341085271317835,-0.02820512820512827,0.06304909560723515,0.0,0.0015384615384615996,0.04,0.11058823529411765,0.0,-0.46564102564102683,-0.002067183462532318,0.18294573643410872,1.4437500000000014,0.6349206349206349,0,0,0,0,0,7,0,9
92dcc0cec698a72d7cffe1b2863bd62523edfe97.yml => 5a3b90dadd9209fd08418c126447e8a6840eb64a.yml,3,-0.06043956043956039,0.01836441893830698,0.0714285714285714,0.017216642754662836,-0.04395604395604402,0.0,-0.0012912482065996975,-0.0185064935064935,-0.08701298701298699,0.0,-1.1037302725968416,0.098901098901099,-0.18681318681318682,-1.3589743589743613,-0.342217484008529,0,0,0,0,0,-5,0,0
35714904140439732a684d9e7ec9df016bdda05d.yml => f219bfa89af61f5d2c0a115174669402240e42ca.yml,5,0.0,0.0792847503373819,0.0,-0.006747638326585703,0.0,0.0,-0.0016869095816464015,0.0,0.0,-0.05102040816326525,-1.7000674763832642,0.0,0.0,0.0,-0.3236363636363637,0,0,0,0,0,0,0,0
c1f21fa47a82ece36c1882c72a1e0200d0c1a9e2.yml => 32b32c13004908300efce25cefc3837c21d7659b.yml,21,0.0049893086243764095,0.03315412186379921,-0.04941791399382278,0.0721326164874552,-0.11047754811119015,13.5,0.021505376344086,-0.0525867575047903,0.43900361933148835,-0.06031483015741501,-5.892473118279572,-0.04324067474459492,-0.0014255167498217758,-26.067934782608702,-0.252309556262305,15,1,2,-151,0,3,2,-177
1cdf8292eb651843342318f68f843ae5ff9af28b.yml => 9c3a8052224ca87b749c0b95788a503407383245.yml,-2,-0.03116108928329489,-0.0055900621118012,0.003319333423655313,0.0002070393374742005,0.009280585286546517,0.0,0.0014492753623187998,-0.0080645161290322,0.05284552845528445,0.005008525149190091,0.14554865424430474,0.028790136837826885,0.02032244953258372,0.22247918593895122,0.044099378881988116,0,0,0,-4,0,0,0,-8
eb101bfc995ae216ed0f87df17f47a39cad8dd80.yml => 8edfb697f41cac5242044120a8cf65860e007f5c.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
49f245af1904c4bafe3e9a8a24dda150975982d1.yml => 80438d21ab49c13bebbcf671a3f7b42592826687.yml,-2,0.006944444444444503,0.0,0.0625,0.0,0.10416666666666663,0.0,0.0,0.006944444444444503,-0.375,0.0625,1.6875,0.15277777777777768,0.02777777777777779,21.26666666666666,-0.03472222222222232,0,0,-2,43,0,0,0,50
a2dd9489d8a2253072f3a57090f7ff9383642120.yml => 66044af055a680ff5fa2b4d29be16ac11e83438c.yml,8,-0.23,-0.04605410239213059,-0.08499999999999996,0.047171920411357066,-0.355,0.0,-0.007154035323049403,-0.1116625310173698,1.0334987593052107,-0.046896551724138036,-3.9798792756539214,-0.19499999999999995,-0.6200000000000001,-34.30065359477123,0.31013824884792696,0,0,2,0,0,0,-5,-34
608dbd0f7f4bfa7800a4c05e59eef2ea3578faa3.yml => af1b632a115b41d4d28404bb9968797228c355cc.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0769230769230771,0,0,0,0,0,0,0,0
5d6f6f56a2a0f72a67c2d3f96eb61986cf821a1e.yml => 18b812b1b905a53c185b3572541b3e90c08b669f.yml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12765957446808507,0.0,0.0,0.0,0.0,0.0,0.10526315789473628,0,0,0,0,0,0,0,0
