FileName,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght
8e3eaec559b46119ae80472d9a6ea837e75d6de9.yml,33,0.88,0.12121212121212122,0.4,0.12121212121212122,0.64,6.0,0.6363636363636364,0,1.7241379310344827,0.3448275862068966,23.484848484848484,1.76,0,0,3.090909090909091,6,3,6,182,21,24,15,0
0c288dee3d71baa4e90f03f9900cec659dd87300.yml,99,0.2835820895522388,0.2222222222222222,0.1791044776119403,0.10101010101010101,1.4328358208955223,10.0,0.010101010101010102,0.10810810810810811,4.391891891891892,0.10112359550561797,24.03030303030303,0.5373134328358209,0.5074626865671642,36.407407407407405,6.09375,10,1,12,84,3,155,3,94
85711410b056291742853e70417931fd6ebf83ee.yml,107,0.2602739726027397,0.19626168224299065,0.1780821917808219,0.12149532710280374,1.3972602739726028,10.0,0.009345794392523364,0.10843373493975904,5.024096385542169,0.09574468085106383,24.66355140186916,0.6575342465753424,0.4931506849315068,36.233333333333334,6.798076923076923,10,1,22,84,6,170,4,94
f5d3fa22405b23701a8ee192188bbffb6f11e33f.yml,140,0.14516129032258066,0.05714285714285714,0.13709677419354838,0.05714285714285714,1.217741935483871,8.5,0.04285714285714286,0.05303030303030303,8.5,0.12878787878787878,16.9,0.967741935483871,0.20967741935483872,21.047619047619047,10.17142857142857,15,2,16,110,23,165,4,115
c8b674a18bf1462a1cb6c61e744a46bb730623ac.yml,70,0.48148148148148145,0.11428571428571428,0.37037037037037035,0.12857142857142856,2.7962962962962963,8.5,0.14285714285714285,0.12903225806451613,3.2903225806451615,0.3225806451612903,35.6,2.388888888888889,0.5555555555555556,68.84848484848484,7.485714285714286,15,2,10,211,23,185,7,241
c8090b96c73b752cafee3082739840d056f4c03b.yml,63,0.1282051282051282,0.1746031746031746,0.28205128205128205,0.23809523809523808,1.3333333333333333,14.0,0.031746031746031744,0,1.44,0.22,27.523809523809526,0.48717948717948717,0,39.88461538461539,2.8524590163934427,14,1,4,94,8,94,3,73
e5fc886087d583c6f3faa94ccba681bd579772a3.yml,63,0.1282051282051282,0.1746031746031746,0.28205128205128205,0.23809523809523808,1.3333333333333333,14.0,0.031746031746031744,0,1.44,0.22,27.49206349206349,0.48717948717948717,0,39.80769230769231,2.819672131147541,14,1,4,94,8,94,3,73
67d47584169098cc91a5ed5a45c5b8c75f59d981.yml,49,0.23684210526315788,0.02040816326530612,0.21052631578947367,0.20408163265306123,1.631578947368421,5.5,0.08163265306122448,0.047619047619047616,4.333333333333333,0.20512820512820512,33.97959183673469,0.7894736842105263,0.5789473684210527,38.62068965517241,7.348837209302325,6,2,9,124,6,96,11,129
6a490368e804f6aa9975b5e2f265d71a90bb128f.yml,45,0.2647058823529412,0.022222222222222223,0.20588235294117646,0.2222222222222222,1.2647058823529411,5.5,0.08888888888888889,0.05263157894736842,4.5,0.2,31.555555555555557,0.7058823529411765,0.5294117647058824,34.56,7.461538461538462,6,2,9,121,4,80,9,125
9322371742c37359aa6e7d1968905fb6af0ea592.yml,56,0.24074074074074073,0,0.7037037037037037,0.03571428571428571,0.7592592592592593,12.833333333333334,0.21428571428571427,0,2.709090909090909,0.6481481481481481,18.910714285714285,0.4074074074074074,0.07407407407407407,22.375,3.9272727272727272,22,1,6,70,3,55,9,32
f833f68bfd4ef185aacd955b320b5e5ad84ea9b0.yml,54,0.21153846153846154,0,0.6153846153846154,0.037037037037037035,0.7884615384615384,13.4,0.18518518518518517,0,2.3207547169811322,0.5576923076923077,18.185185185185187,0.34615384615384615,0.07692307692307693,22.375,3.4339622641509435,22,1,6,70,3,51,7,32
fa18167a3b7ff9a97161eb365e22b2aa92b256ba.yml,25,0.11764705882352941,0.16,0.5294117647058824,0.16,1.411764705882353,2.0,0.04,0,2.4761904761904763,0.42857142857142855,22.6,0.6470588235294118,0,36.9,4.08,2,1,16,57,3,33,1,61
db289e01c122669c5881652ca6bc3ef17c5e5cf7.yml,23,0.11764705882352941,0.17391304347826086,0.5294117647058824,0.08695652173913043,1.411764705882353,2.0,0.043478260869565216,0,2.736842105263158,0.42857142857142855,21.956521739130434,0.6470588235294118,0,36.9,4.260869565217392,2,1,16,57,3,33,1,61
24e05d0718964df54c0d44115cc221fa2750bda8.yml,56,0.1891891891891892,0.25,0.4594594594594595,0.08928571428571429,1.1081081081081081,0,0,0,2.380952380952381,0.3333333333333333,17.339285714285715,1.4864864864864864,0,26.0,3.2142857142857144,0,0,16,180,29,51,0,52
0bbedadf1ef26f151914cfc570f9d715d66c04cc.yml,50,0.1935483870967742,0.18,0.3870967741935484,0.2,1.1290322580645162,0,0,0,2.1463414634146343,0.3,18.5,0.8387096774193549,0,26.529411764705884,3.36,0,0,16,54,5,40,0,52
a45b4b4ecaad9e62d01e2bc162212e178dedd47c.yml,23,0,0.17391304347826086,0.7894736842105263,0,0.6842105263157895,0,0,0,2.0,0.6086956521739131,14.91304347826087,1.736842105263158,0.10526315789473684,27.0,2.4347826086956523,0,0,4,97,19,29,0,27
03991a3d81aa51ef234e626b5a44b87219e5b536.yml,22,0,0.045454545454545456,0.7619047619047619,0,0.6666666666666666,0,0,0,1.9047619047619047,0.6818181818181818,17.0,1.5714285714285714,0.09523809523809523,21.0,2.6818181818181817,0,0,4,97,19,32,0,27
b5d99b2e71a7c1ec0041ade31aca60942777a662.yml,69,0.203125,0.043478260869565216,0.796875,0.028985507246376812,1.046875,9.5,0.057971014492753624,0,4.8125,0.7611940298507462,19.202898550724637,0.921875,0,0,6.17910447761194,10,2,8,180,25,84,1,0
2d763f74b65ecc4c477fa5d1ea81ff28d15cbbbc.yml,63,0.22413793103448276,0.047619047619047616,0.7758620689655172,0.031746031746031744,1.1206896551724137,9.5,0.06349206349206349,0,4.724137931034483,0.7377049180327869,18.333333333333332,0.8793103448275862,0,0,5.721311475409836,10,2,8,180,25,79,1,0
6ab4c63211ccc9b4632be931c1c09b294c0e8b7d.yml,24,0,0.125,0.4,0.25,1.4666666666666666,0,0,0,0.9523809523809523,0.2777777777777778,27.416666666666668,0.26666666666666666,0.4,30.7,3.0416666666666665,0,0,2,88,2,30,0,91
4dcde0c4a220765e12e3fdd1fb89307b906e9332.yml,10,0,0,0.5,0,1.7,0,0,0,1.0,0.5,19.1,0.2,0,27.4,3.2,0,0,2,38,2,17,0,42
3715a101c20127059d305bc8cd5fe10d6da22733.yml,73,0.47540983606557374,0.1095890410958904,0.9016393442622951,0.0547945205479452,1.3934426229508197,0,0,0,2.246153846153846,0.5217391304347826,26.602739726027398,2.4918032786885247,0.4918032786885246,32.5,4.657534246575342,0,0,4,97,12,88,0,46
0aa1ed93a49c06c7c19a5d4fec0afe9cf52c35b4.yml,63,0.5384615384615384,0.1111111111111111,1.0,0.06349206349206349,1.5192307692307692,0,0,0,1.8214285714285714,0.576271186440678,27.063492063492063,2.5576923076923075,0.5384615384615384,32.5,5.2063492063492065,0,0,4,97,12,79,0,46
d5f1eb1ec37b3f1c7d7aefd0a6b90ba17b3308a7.yml,28,0.10714285714285714,0,0.8214285714285714,0.03571428571428571,0.7857142857142857,0,0,0,1.8571428571428572,0.7142857142857143,29.285714285714285,1.75,0,42.0,2.9642857142857144,0,0,6,181,24,55,0,56
aaabe00c5b05331239b38cc440f2c2e4ef2631e8.yml,30,0.1,0,0.8,0.03333333333333333,0.6333333333333333,0,0,0,1.7333333333333334,0.7,27.933333333333334,1.6666666666666667,0,36.25,2.8666666666666667,0,0,6,181,24,60,0,56
e7af15af14a55ddb94a252de4e449731c65846a3.yml,43,0.11627906976744186,0,0.8372093023255814,0,0.8372093023255814,0,0,0,2.6511627906976742,0.7906976744186046,32.23255813953488,2.302325581395349,0,32.714285714285715,3.883720930232558,0,0,6,179,24,80,0,57
c55d12d77aaed4a80589fa689762e061620c6725.yml,44,0.11363636363636363,0,0.8409090909090909,0,0.8181818181818182,0,0,0,1.3636363636363635,0.7954545454545454,31.818181818181817,2.25,0,33.142857142857146,2.590909090909091,0,0,6,179,24,84,0,56
50ba5ca4228a4d7848099fd0d9c9148132b8c89b.yml,43,0.3023255813953488,0,0.6511627906976745,0,0.627906976744186,26.142857142857142,0.3023255813953488,0,2.697674418604651,0.6511627906976745,20.186046511627907,1.813953488372093,0,45.5,3.86046511627907,66,1,6,67,10,42,10,70
92adb3c60fc5aaada2b188ad8e772ebf280c3220.yml,42,0.30952380952380953,0,0.6666666666666666,0,0.5714285714285714,26.142857142857142,0.30952380952380953,0,2.4761904761904763,0.6666666666666666,20.595238095238095,1.8571428571428572,0,45.5,3.6666666666666665,66,1,6,67,10,41,10,70
05ca3a51dab793eb4a9ea5850d0c3cb934f03f36.yml,31,0.06451612903225806,0,0.7419354838709677,0,0.41935483870967744,0,0,0,1.6129032258064515,0.7419354838709677,14.161290322580646,1.8064516129032258,0.06451612903225806,0,2.5806451612903225,0,0,4,179,29,30,0,0
df1cb0fcf8a7abb29700d4826654cd291a7fd4a1.yml,35,0.12121212121212122,0.05714285714285714,0.7272727272727273,0,0.5454545454545454,0,0,0.030303030303030304,2.0606060606060606,0.6857142857142857,16.428571428571427,1.9696969696969697,0.24242424242424243,0,3.3714285714285714,0,0,6,179,29,32,0,0
9748e90a7434ec03dfa7e692473873f900768ccf.yml,23,0.10526315789473684,0.043478260869565216,0.5263157894736842,0.13043478260869565,0.9473684210526315,0,0,0.10526315789473684,1.4736842105263157,0.5,20.73913043478261,0.3157894736842105,0.5263157894736842,80.75,4.35,0,0,4,153,4,30,0,175
058112f8215628a5273d74491230260f1d3f769f.yml,46,0.10526315789473684,0.5217391304347826,0.5789473684210527,0.06521739130434782,1.105263157894737,0,0,0.10526315789473684,1.4736842105263157,0.2558139534883721,11.152173913043478,0.3157894736842105,0.5263157894736842,90.75,2.116279069767442,0,0,4,189,4,31,0,215
39442c7bbaf0141c8e2527e0bfc338e3706fd72d.yml,96,0.13333333333333333,0.03125,0.6222222222222222,0.03125,1.6555555555555554,8.125,0.09375,0,6.1521739130434785,0.6021505376344086,20.916666666666668,1.5888888888888888,0,40.166666666666664,7.3052631578947365,13,3,12,182,28,149,2,110
af48987eb9724fe8270ea4a524b04afc518fba95.yml,92,0.20930232558139536,0.03260869565217391,0.627906976744186,0.03260869565217391,1.6395348837209303,6.75,0.05434782608695652,0,6.113636363636363,0.6067415730337079,22.195652173913043,1.7325581395348837,0,66.2,7.384615384615385,13,3,12,194,31,141,1,205
72b8f6895785c0d92c071a7055174a0f00e0223f.yml,25,0,0,0.56,0,0.92,0,0,0,1.68,0.56,17.0,0.68,0,30.625,2.92,0,0,4,77,9,43,0,81
cc68c1f7884551428e60f15c1dbc03f278e5bb92.yml,25,0,0,0.56,0,0.8,0,0,0,1.68,0.56,15.04,0.4,0,24.5,2.92,0,0,4,77,9,40,0,81
e341a2318ee7f646a0442df06585787f0705805b.yml,44,0,0.11363636363636363,0.45161290322580644,0.18181818181818182,1.3225806451612903,0,0,0,1.4871794871794872,0.3888888888888889,17.40909090909091,0.1935483870967742,0,31.333333333333332,2.909090909090909,0,0,6,134,4,44,0,146
9f2d3be733243a5d0de2d4078048826c77003b15.yml,65,0,0.07692307692307693,0.2692307692307692,0.12307692307692308,1.1923076923076923,0,0,0,1.6666666666666667,0.24561403508771928,24.723076923076924,0.38461538461538464,0,36.24242424242424,2.9384615384615387,0,0,6,134,4,130,0,146
e5793efb09b696ae24bbbc8f59dc5150674475ec.yml,46,0.11627906976744186,0.06521739130434782,0.7906976744186046,0,0.6511627906976745,8.0,0.08695652173913043,0,4.093023255813954,0.7391304347826086,10.869565217391305,0.23255813953488372,0,31.0,4.521739130434782,8,1,8,40,2,42,5,42
edac248dad32556eaa05711e475f6bc1b3d0fa19.yml,47,0.09302325581395349,0.0851063829787234,0.7906976744186046,0,0.6511627906976745,8.0,0.0851063829787234,0,4.093023255813954,0.723404255319149,10.27659574468085,0.2558139534883721,0,19.0,4.361702127659575,8,1,8,24,2,42,4,20
12585eef25d3c0f82b2a3ede8dd354fbec645883.yml,95,0.47191011235955055,0.06315789473684211,0.43820224719101125,0.010526315789473684,1.7303370786516854,9.857142857142858,0.4105263157894737,0.02247191011235955,4.696629213483146,0.4105263157894737,27.873684210526317,1.247191011235955,0.0449438202247191,68.4,6.347368421052631,20,2,8,140,9,208,4,162
0bf937d2fc8bde897588e9e64888e9202e4e7889.yml,166,0.7039473684210527,0.07228915662650602,0.506578947368421,0.018072289156626505,2.625,9.12087912087912,0.5,0.012987012987012988,5.623376623376624,0.3780487804878049,37.6144578313253,1.3421052631578947,0.4342105263157895,68.4,8.060240963855422,20,2,8,290,9,445,22,162
6cc00a09fe947a12dc137b5738c5b3a6956713e0.yml,79,0.3333333333333333,0.0759493670886076,0.4782608695652174,0.08860759493670886,0.7536231884057971,9.2,0.12658227848101267,0.05555555555555555,6.931506849315069,0.4266666666666667,17.518987341772153,0.7971014492753623,0.15942028985507245,16.393939393939394,8.012658227848101,10,1,16,66,15,68,11,63
65fceab75afcf7248982fdb6d8cca0999cd4e2c6.yml,81,0.30985915492957744,0.07407407407407407,0.4647887323943662,0.08641975308641975,0.6619718309859155,9.2,0.12345679012345678,0.06756756756756757,7.066666666666666,0.4155844155844156,17.271604938271604,0.7746478873239436,0.18309859154929578,16.057142857142857,8.160493827160494,10,1,16,66,15,70,12,63
bde498b55b02d05742bdd232b950a889262928d4.yml,91,0.8987341772151899,0.13186813186813187,0.3924050632911392,0.01098901098901099,1.5949367088607596,5.0,0.10989010989010989,0.27848101265822783,4.151898734177215,0.2857142857142857,32.46153846153846,1.139240506329114,0.759493670886076,59.72093023255814,7.868131868131868,5,1,12,308,24,203,21,327
7cb0f5c86ab81dfffc926353ca28e40b77bc5e38.yml,93,0.9135802469135802,0.11827956989247312,0.38271604938271603,0.021505376344086023,1.5802469135802468,5.0,0.10752688172043011,0.2839506172839506,4.148148148148148,0.2826086956521739,34.053763440860216,1.0864197530864197,0.7654320987654321,60.71111111111111,8.0,5,1,12,308,24,211,19,327
3199b96630a73cdc3c25c3eece1d766aecd64c46.yml,31,0.3333333333333333,0.1935483870967742,0.8333333333333334,0.41935483870967744,0.4166666666666667,18.5,0.0967741935483871,0,1.3333333333333333,0.5555555555555556,25.225806451612904,2.5833333333333335,0,48.0,1.9523809523809523,25,1,4,182,27,17,1,48
b32a6475df0ecfa1abdc3716b528ce7cef22673c.yml,42,0.3076923076923077,0.19047619047619047,0.8461538461538461,0.5,0.38461538461538464,18.5,0.07142857142857142,0,1.1764705882352942,0.5238095238095238,28.428571428571427,2.3846153846153846,0,48.0,1.72,25,1,4,182,27,18,4,48
d5bfd07333e33aed7112af4207e7376ffb918d28.yml,46,0.044444444444444446,0,0.4888888888888889,0.021739130434782608,1.0,0,0,0,3.8260869565217392,0.4888888888888889,53.65217391304348,0.26666666666666666,0.044444444444444446,41.0,6.760869565217392,0,0,8,141,8,262,0,41
7d5bfd65c4ac06b8f8c0eae50b1cd1056d8dd61d.yml,57,0.043478260869565216,0,0.4782608695652174,0.19298245614035087,0.9782608695652174,0,0,0,3.309090909090909,0.4782608695652174,50.19298245614035,0.2608695652173913,0.043478260869565216,41.0,6.327272727272727,0,0,8,141,8,262,0,41
b2abb5e8aa5af8a60ffee539c83b25ef087b217d.yml,30,0.09523809523809523,0.23333333333333334,0.7142857142857143,0.06666666666666667,1.7142857142857142,0,0,0,0.9565217391304348,0.42857142857142855,23.933333333333334,1.2857142857142858,0,69.875,2.2333333333333334,0,0,2,144,14,61,0,157
9b141c4714f1403390f7e9d6ce3cbce928126cf2.yml,45,0.13043478260869565,0.2,0.6956521739130435,0.28888888888888886,1.6956521739130435,10.0,0.022222222222222223,0,0.9230769230769231,0.40625,22.155555555555555,1.173913043478261,0,69.875,2.057142857142857,10,1,2,144,14,65,2,157
49de9e8f9509c8a804610876c2522d757b821798.yml,72,0.16417910447761194,0.06944444444444445,0.7910447761194029,0.013888888888888888,0.7313432835820896,6.0,0.1527777777777778,0,6.567164179104478,0.7361111111111112,12.88888888888889,0.373134328358209,0,52.0,7.013888888888889,6,1,12,60,2,66,13,53
0c45ada6555890ac510560dd0ae92a7a2206356b.yml,76,0.16901408450704225,0.06578947368421052,0.7746478873239436,0.013157894736842105,0.7323943661971831,5.75,0.15789473684210525,0,6.591549295774648,0.7236842105263158,12.736842105263158,0.39436619718309857,0,52.0,7.052631578947368,6,1,12,60,2,70,13,53
d733d3b3f01f11ee28cbc10d59451ccd9f2b0651.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,0.9302325581395349,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.745098039215685,2.511627906976744,0,30.0,1.0315789473684212,17,1,4,182,30,59,2,42
9d0f24e18953b18b74b4bfa33027a25d7d790d89.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,1.0232558139534884,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.882352941176471,2.511627906976744,0,31.555555555555557,1.0315789473684212,17,1,4,182,30,57,2,49
9b043590fd45e2a5cd12c6b604a28eb38d9c5c2c.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,0.9302325581395349,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.745098039215685,2.511627906976744,0,30.0,1.0315789473684212,17,1,4,182,30,59,2,42
3e1ed284527d2f1c23e136f9e6635f88d80121a6.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,1.0232558139534884,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.882352941176471,2.511627906976744,0,31.555555555555557,1.0315789473684212,17,1,4,182,30,57,2,49
27a46c906de3ed756b91cb59a1b148e8b84b5cbe.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,0.9302325581395349,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.745098039215685,2.511627906976744,0,30.0,1.0315789473684212,17,1,4,182,30,59,2,42
a2ce05a23c08fd3c1ef0b82e9d55838436025873.yml,102,0.13953488372093023,0.5098039215686274,0.5813953488372093,0.06862745098039216,1.0232558139534884,17.0,0.049019607843137254,0,1.069767441860465,0.25263157894736843,14.882352941176471,2.511627906976744,0,31.555555555555557,1.0315789473684212,17,1,4,182,30,57,2,49
4bf66ccc4d1d028d468cade7a7b3be989c5b9a4a.yml,18,0.23529411764705882,0,0.4117647058823529,0.05555555555555555,1.4705882352941178,16.25,0.2777777777777778,0,1.3333333333333333,0.4117647058823529,41.27777777777778,0.17647058823529413,1.2941176470588236,51.857142857142854,3.3333333333333335,18,2,2,110,3,49,5,84
2446de599acb77500a7f99c2d822357edbccd23a.yml,12,0.1111111111111111,0,0.7777777777777778,0.25,2.888888888888889,17.0,0.08333333333333333,0,0.6666666666666666,0.7777777777777778,66.25,0.3333333333333333,1.5555555555555556,93.0,3.9166666666666665,17,1,2,363,3,53,8,126
31197094d96590b158fb78ed54290e3016f5e19e.yml,34,0.03333333333333333,0.11764705882352941,0.6666666666666666,0,0.7666666666666667,0,0,0,2.066666666666667,0.5882352941176471,38.44117647058823,3.466666666666667,0.13333333333333333,39.0,3.0294117647058822,0,0,4,691,104,76,0,126
22aa2eac4b288546ec66ff7cab3bbfd1688aa158.yml,37,0.06060606060606061,0.10810810810810811,0.6363636363636364,0.02702702702702703,0.8181818181818182,0,0,0,2.0606060606060606,0.5405405405405406,37.83783783783784,3.272727272727273,0.12121212121212122,35.5,3.2972972972972974,0,0,4,691,104,82,0,126
118995e291e5eda07a3c835d5dd5c318aaf647ff.yml,6,0,0,0.6666666666666666,0,0.3333333333333333,0,0,0,0.6666666666666666,0.6666666666666666,18.333333333333332,1.0,0,0,3.8333333333333335,0,0,2,62,3,13,0,0
b9ca706d4a8f63147c152a2a57b5637a7b3c6fe4.yml,10,0.2222222222222222,0.1,0.5555555555555556,0,2.7777777777777777,0,0,0,0.6666666666666666,0.4,48.2,2.0,1.3333333333333333,102.5,5.8,0,0,2,209,9,28,0,219
ee3191cfbfbb3ab3de47428197e6b4720f4d1152.yml,17,0,0.23529411764705882,0.6153846153846154,0,0.46153846153846156,0,0,0,0.7692307692307693,0.47058823529411764,8.176470588235293,0.15384615384615385,0.15384615384615385,15.333333333333334,1.4705882352941178,0,0,2,18,1,12,0,20
afb9c0236a945a860c5e85746113d66774bf5d1d.yml,18,0,0.2222222222222222,0.5714285714285714,0,0.5,0,0,0,0.8571428571428571,0.4444444444444444,8.666666666666666,0.14285714285714285,0.14285714285714285,16.0,1.6666666666666667,0,0,2,22,1,14,0,24
f764a13c6383b92520231ba3570d23b27489b58c.yml,32,0.11538461538461539,0.15625,0.46153846153846156,0.03125,1.1538461538461537,14.0,0.0625,0,1.4615384615384615,0.3870967741935484,21.28125,1.5769230769230769,0.23076923076923078,32.18181818181818,3.0,14,1,2,182,20,34,1,75
dde35e6060d0b532d483b14b3de14c56f356c801.yml,31,0.12,0.16129032258064516,0.48,0.03225806451612903,1.16,14.0,0.06451612903225806,0,1.44,0.4,21.258064516129032,1.64,0.24,33.2,2.966666666666667,14,1,2,182,20,34,1,75
6598917674f0ade0c4e92e8887332adbc0b73f46.yml,21,0.047619047619047616,0,0.8571428571428571,0,0.2857142857142857,0,0,0,2.1904761904761907,0.8571428571428571,10.80952380952381,0.19047619047619047,0,0,2.9523809523809526,0,0,4,26,2,20,0,0
7bf4491d87cff7bd6842f1d6455d40272db7799b.yml,22,0.045454545454545456,0,0.8181818181818182,0,0.3181818181818182,8.0,0.045454545454545456,0,2.3636363636363638,0.8181818181818182,10.272727272727273,0.18181818181818182,0,0,3.090909090909091,8,1,6,26,2,21,1,0
07b563b65c4abbead8228087bf3874ead686729e.yml,32,0.96875,0,0.71875,0,0.875,8.551724137931034,1.03125,0,1.25,0.34375,37.875,2.78125,0,22.6,3.21875,10,2,2,180,31,64,15,32
6287b2d91a59b0101f4ae541e8f5b74008f9e6f5.yml,33,0.9,0,0.7333333333333333,0.09090909090909091,0.8666666666666667,8.56,0.8787878787878788,0,1.125,0.4,39.15151515151515,2.7333333333333334,0,27.4,3.09375,10,2,2,180,31,60,15,50
280cc1f602b5ac630c34d17402da2000d4383ede.yml,9,0,0.2222222222222222,0.5714285714285714,0,0.42857142857142855,0,0,0,0.8571428571428571,0.4444444444444444,6.777777777777778,0.42857142857142855,0,8.0,1.2222222222222223,0,0,2,16,3,7,0,11
a5b8897831542737b991c014ca3c859f0eb89736.yml,11,0,0.18181818181818182,0.4444444444444444,0,2.111111111111111,0,0,0,1.1111111111111112,0.36363636363636365,22.727272727272727,0.3333333333333333,0,54.5,2.909090909090909,0,0,2,92,3,29,0,97
c9bcd3b068b2185352f794f75cb8b07f71ad59ce.yml,6,0,0,0.6666666666666666,0,0.6666666666666666,0,0,0,0.6666666666666666,0.6666666666666666,16.166666666666668,0.3333333333333333,0,39.0,1.8333333333333333,0,0,2,37,2,9,0,39
e87454875cebedd0623fc45d1e5f381954d44c31.yml,7,0,0,0.5714285714285714,0,1.0,0,0,0,0.8571428571428571,0.5714285714285714,17.142857142857142,0.42857142857142855,0,31.0,2.4285714285714284,0,0,2,37,3,10,0,39
55f426f6338d374dc790ebfba89665b76caf420b.yml,20,0.2631578947368421,0.05,0.47368421052631576,0,0.9473684210526315,16.0,0.2,0,1.0526315789473684,0.45,19.7,0.631578947368421,0,32.8,2.4,16,1,2,45,4,36,5,45
0fa78156a29bbaeb4d93a189121b23534190c578.yml,117,0.7948717948717948,0,0.8547008547008547,0,1.1196581196581197,16.0,1.5555555555555556,0,1.623931623931624,0.8547008547008547,143.5811965811966,20.897435897435898,0.05128205128205128,47.583333333333336,3.8803418803418803,16,2,2,180,41,480,5,80
900af9028fb65afa1a4eac2a0a70b235e48389d0.yml,46,0.30434782608695654,0,0.391304347826087,0,1.2391304347826086,0,0,0,1.7391304347826086,0.391304347826087,21.67391304347826,0.7391304347826086,0,49.857142857142854,3.6739130434782608,0,0,4,77,3,100,0,66
6fdfc72557b5fef946abc91b8ddcbfd960b1ac6d.yml,36,0.30303030303030304,0.027777777777777776,0.2727272727272727,0.05555555555555555,1.4242424242424243,0,0,0,1.4857142857142858,0.2647058823529412,25.805555555555557,0.9090909090909091,0,65.42857142857143,3.7777777777777777,0,0,4,94,3,93,0,103
9b5062358a0ed9c7a82c19cc0225c68bd2833756.yml,47,0.34210526315789475,0.1702127659574468,0.7631578947368421,0.0851063829787234,0.7631578947368421,2.0,0.14893617021276595,0.05263157894736842,2.3684210526315788,0.5652173913043478,18.148936170212767,0.9210526315789473,0.10526315789473684,58.333333333333336,3.9347826086956523,2,1,6,87,15,66,10,102
348ff2d77b4184308c768203f9c39def647fc3f6.yml,49,0.3333333333333333,0.1836734693877551,0.7692307692307693,0.08163265306122448,0.7435897435897436,2.0,0.14285714285714285,0.05128205128205128,2.3076923076923075,0.5625,17.775510204081634,0.8974358974358975,0.10256410256410256,58.333333333333336,3.7916666666666665,2,1,6,87,15,70,10,102
c4a0e491b1da57e0571317a4137eaeeed86651ad.yml,4,0,0,0.5,0,0.5,0,0,0,1.0,0.5,7.25,1.5,0,0,1.75,0,0,2,13,3,4,0,0
c4621165f3fbaba40a5343b9a6b5f6e4cda97287.yml,5,0,0,0.5,0.2,0.5,0,0,0,0.8,0.5,7.2,1.5,0,0,1.8,0,0,2,13,3,4,0,0
40a161cc1d5b55a1222e6a3275ae7d73bf34cfc0.yml,5,0,0,0.6,0,0.4,0,0,0,0.8,0.6,10.0,1.2,0,0,1.6,0,0,2,21,3,4,0,0
b2fc5413490005df04c565d5371a2d920149642c.yml,3,0,0,1.0,0,0,0,0,0,0,1.0,14.0,1.0,0,0,1.0,0,0,0,21,3,5,0,0
9c3678e980c3728a031fc8ddb6889caae0f44fe7.yml,52,0.4772727272727273,0.15384615384615385,0.5,0,2.3636363636363638,10.5,0.11538461538461539,0.22727272727272727,2.6818181818181817,0.40384615384615385,28.71153846153846,1.25,0.9090909090909091,89.76923076923077,5.269230769230769,19,1,8,166,36,141,7,180
f43f6ec2185332fb7c7a4183b04e6a1eb57cc2d7.yml,69,0.6190476190476191,0.08695652173913043,0.5079365079365079,0,2.3015873015873014,9.55,0.2898550724637681,0.15873015873015872,4.603174603174603,0.4492753623188406,27.347826086956523,0.8412698412698413,0.6349206349206349,89.61538461538461,6.826086956521739,19,1,8,166,36,173,12,180
a06e7d5ea1bba84389b394562af8ec616a2860f8.yml,176,2.0186915887850465,0.11931818181818182,0.11214953271028037,0.2727272727272727,1.4672897196261683,2.0,1.1420454545454546,0.05970149253731343,2.4477611940298507,0.0703125,21.414772727272727,3.794392523364486,0.42990654205607476,30.083333333333332,5.141935483870967,2,4,8,171,9,216,57,187
8f71c56a51ef991d9f23ffb9bec6bd8c24c21fd3.yml,166,2.3666666666666667,0.10843373493975904,0.14444444444444443,0.3493975903614458,1.7,2.0,1.2108433734939759,0.042735042735042736,1.7435897435897436,0.09259259259259259,22.53012048192771,4.477777777777778,0.37777777777777777,42.6,4.925925925925926,2,4,8,207,13,213,55,232
0e2e8c446d3d4c222126fcbfa322cdd4a0f17ff5.yml,86,0.24242424242424243,0.16279069767441862,0.6666666666666666,0.06976744186046512,1.5,15.125,0.11627906976744186,0.041666666666666664,4.222222222222222,0.5125,23.88372093023256,1.0151515151515151,0.3939393939393939,63.35,5.72093023255814,27,2,8,200,8,157,6,219
